GRCODE,GRNAME,AccidentYear,DevelopmentYear,DevelopmentLag,IncurLoss_h1,CumPaidLoss_h1,BulkLoss_h1,EarnedPremDIR_h1,EarnedPremCeded_h1,EarnedPremNet_h1,Single,PostedReserve97_h1
26433,Harco Natl Ins Co,1996,2005,10,4,4,0,1907,1318,589,1,548
26433,Harco Natl Ins Co,1997,1997,1,93,0,93,1756,1509,247,1,548
26433,Harco Natl Ins Co,1997,1998,2,63,0,63,1756,1509,247,1,548
26433,Harco Natl Ins Co,1997,1999,3,71,0,71,1756,1509,247,1,548
26433,Harco Natl Ins Co,1997,2000,4,23,0,23,1756,1509,247,1,548
26433,Harco Natl Ins Co,1997,2001,5,18,0,18,1756,1509,247,1,548
26433,Harco Natl Ins Co,1997,2002,6,4,0,4,1756,1509,247,1,548
26433,Harco Natl Ins Co,1997,2003,7,0,0,0,1756,1509,247,1,548
26433,Harco Natl Ins Co,1997,2004,8,0,0,0,1756,1509,247,1,548
26433,Harco Natl Ins Co,1997,2005,9,0,0,0,1756,1509,247,1,548
26433,Harco Natl Ins Co,1997,2006,10,0,0,0,1756,1509,247,1,548
26468,Southern Mut Church Ins Co,1988,1988,1,0,0,0,27,4,23,1,0
26468,Southern Mut Church Ins Co,1988,1989,2,0,0,0,27,4,23,1,0
26468,Southern Mut Church Ins Co,1988,1990,3,0,0,0,27,4,23,1,0
26468,Southern Mut Church Ins Co,1988,1991,4,0,0,0,27,4,23,1,0
26468,Southern Mut Church Ins Co,1988,1992,5,0,0,0,27,4,23,1,0
26468,Southern Mut Church Ins Co,1988,1993,6,1,1,0,27,4,23,1,0
26468,Southern Mut Church Ins Co,1988,1994,7,1,1,0,27,4,23,1,0
26468,Southern Mut Church Ins Co,1988,1995,8,1,1,0,27,4,23,1,0
26468,Southern Mut Church Ins Co,1988,1996,9,1,1,0,27,4,23,1,0
26468,Southern Mut Church Ins Co,1988,1997,10,1,1,0,27,4,23,1,0
26468,Southern Mut Church Ins Co,1989,1989,1,0,0,0,26,4,22,1,0
26468,Southern Mut Church Ins Co,1989,1990,2,0,0,0,26,4,22,1,0
26468,Southern Mut Church Ins Co,1989,1991,3,0,0,0,26,4,22,1,0
26468,Southern Mut Church Ins Co,1989,1992,4,0,0,0,26,4,22,1,0
26468,Southern Mut Church Ins Co,1989,1993,5,1,1,0,26,4,22,1,0
26468,Southern Mut Church Ins Co,1989,1994,6,1,1,0,26,4,22,1,0
26468,Southern Mut Church Ins Co,1989,1995,7,1,1,0,26,4,22,1,0
26468,Southern Mut Church Ins Co,1989,1996,8,1,1,0,26,4,22,1,0
26468,Southern Mut Church Ins Co,1989,1997,9,1,1,0,26,4,22,1,0
26468,Southern Mut Church Ins Co,1989,1998,10,1,1,0,26,4,22,1,0
26468,Southern Mut Church Ins Co,1990,1990,1,0,0,0,23,4,19,1,0
26468,Southern Mut Church Ins Co,1990,1991,2,0,0,0,23,4,19,1,0
26468,Southern Mut Church Ins Co,1990,1992,3,0,0,0,23,4,19,1,0
26468,Southern Mut Church Ins Co,1990,1993,4,7,7,0,23,4,19,1,0
26468,Southern Mut Church Ins Co,1990,1994,5,7,7,0,23,4,19,1,0
26468,Southern Mut Church Ins Co,1990,1995,6,7,7,0,23,4,19,1,0
26468,Southern Mut Church Ins Co,1990,1996,7,7,7,0,23,4,19,1,0
26468,Southern Mut Church Ins Co,1990,1997,8,7,7,0,23,4,19,1,0
26468,Southern Mut Church Ins Co,1990,1998,9,7,7,0,23,4,19,1,0
26468,Southern Mut Church Ins Co,1990,1999,10,7,7,0,23,4,19,1,0
26468,Southern Mut Church Ins Co,1991,1991,1,0,0,0,18,3,15,1,0
26468,Southern Mut Church Ins Co,1991,1992,2,0,0,0,18,3,15,1,0
26468,Southern Mut Church Ins Co,1991,1993,3,0,0,0,18,3,15,1,0
26468,Southern Mut Church Ins Co,1991,1994,4,0,0,0,18,3,15,1,0
26468,Southern Mut Church Ins Co,1991,1995,5,0,0,0,18,3,15,1,0
26468,Southern Mut Church Ins Co,1991,1996,6,0,0,0,18,3,15,1,0
26468,Southern Mut Church Ins Co,1991,1997,7,0,0,0,18,3,15,1,0
26468,Southern Mut Church Ins Co,1991,1998,8,0,0,0,18,3,15,1,0
26468,Southern Mut Church Ins Co,1991,1999,9,0,0,0,18,3,15,1,0
26468,Southern Mut Church Ins Co,1991,2000,10,0,0,0,18,3,15,1,0
26468,Southern Mut Church Ins Co,1992,1992,1,0,0,0,15,4,11,1,0
26468,Southern Mut Church Ins Co,1992,1993,2,0,0,0,15,4,11,1,0
26468,Southern Mut Church Ins Co,1992,1994,3,0,0,0,15,4,11,1,0
26468,Southern Mut Church Ins Co,1992,1995,4,0,0,0,15,4,11,1,0
26468,Southern Mut Church Ins Co,1992,1996,5,0,0,0,15,4,11,1,0
26468,Southern Mut Church Ins Co,1992,1997,6,0,0,0,15,4,11,1,0
26468,Southern Mut Church Ins Co,1992,1998,7,0,0,0,15,4,11,1,0
26468,Southern Mut Church Ins Co,1992,1999,8,0,0,0,15,4,11,1,0
26468,Southern Mut Church Ins Co,1992,2000,9,0,0,0,15,4,11,1,0
26468,Southern Mut Church Ins Co,1992,2001,10,0,0,0,15,4,11,1,0
26468,Southern Mut Church Ins Co,1993,1993,1,0,0,0,14,3,11,1,0
26468,Southern Mut Church Ins Co,1993,1994,2,0,0,0,14,3,11,1,0
26468,Southern Mut Church Ins Co,1993,1995,3,0,0,0,14,3,11,1,0
26468,Southern Mut Church Ins Co,1993,1996,4,0,0,0,14,3,11,1,0
26468,Southern Mut Church Ins Co,1993,1997,5,0,0,0,14,3,11,1,0
26468,Southern Mut Church Ins Co,1993,1998,6,0,0,0,14,3,11,1,0
26468,Southern Mut Church Ins Co,1993,1999,7,0,0,0,14,3,11,1,0
26468,Southern Mut Church Ins Co,1993,2000,8,0,0,0,14,3,11,1,0
26468,Southern Mut Church Ins Co,1993,2001,9,0,0,0,14,3,11,1,0
26468,Southern Mut Church Ins Co,1993,2002,10,0,0,0,14,3,11,1,0
26468,Southern Mut Church Ins Co,1994,1994,1,0,0,0,15,3,12,1,0
26468,Southern Mut Church Ins Co,1994,1995,2,0,0,0,15,3,12,1,0
26468,Southern Mut Church Ins Co,1994,1996,3,0,0,0,15,3,12,1,0
26468,Southern Mut Church Ins Co,1994,1997,4,0,0,0,15,3,12,1,0
26468,Southern Mut Church Ins Co,1994,1998,5,0,0,0,15,3,12,1,0
26468,Southern Mut Church Ins Co,1994,1999,6,0,0,0,15,3,12,1,0
26468,Southern Mut Church Ins Co,1994,2000,7,0,0,0,15,3,12,1,0
26468,Southern Mut Church Ins Co,1994,2001,8,0,0,0,15,3,12,1,0
26468,Southern Mut Church Ins Co,1994,2002,9,0,0,0,15,3,12,1,0
26468,Southern Mut Church Ins Co,1994,2003,10,0,0,0,15,3,12,1,0
26468,Southern Mut Church Ins Co,1995,1995,1,0,0,0,14,0,14,1,0
26468,Southern Mut Church Ins Co,1995,1996,2,0,0,0,14,0,14,1,0
26468,Southern Mut Church Ins Co,1995,1997,3,0,0,0,14,0,14,1,0
26468,Southern Mut Church Ins Co,1995,1998,4,0,0,0,14,0,14,1,0
26468,Southern Mut Church Ins Co,1995,1999,5,0,0,0,14,0,14,1,0
26468,Southern Mut Church Ins Co,1995,2000,6,0,0,0,14,0,14,1,0
26468,Southern Mut Church Ins Co,1995,2001,7,0,0,0,14,0,14,1,0
26468,Southern Mut Church Ins Co,1995,2002,8,0,0,0,14,0,14,1,0
26468,Southern Mut Church Ins Co,1995,2003,9,0,0,0,14,0,14,1,0
26468,Southern Mut Church Ins Co,1995,2004,10,0,0,0,14,0,14,1,0
26468,Southern Mut Church Ins Co,1996,1996,1,0,0,0,14,1,13,1,0
26468,Southern Mut Church Ins Co,1996,1997,2,0,0,0,14,1,13,1,0
26468,Southern Mut Church Ins Co,1996,1998,3,0,0,0,14,1,13,1,0
26468,Southern Mut Church Ins Co,1996,1999,4,0,0,0,14,1,13,1,0
26468,Southern Mut Church Ins Co,1996,2000,5,0,0,0,14,1,13,1,0
26468,Southern Mut Church Ins Co,1996,2001,6,0,0,0,14,1,13,1,0
26468,Southern Mut Church Ins Co,1996,2002,7,0,0,0,14,1,13,1,0
26468,Southern Mut Church Ins Co,1996,2003,8,0,0,0,14,1,13,1,0
26468,Southern Mut Church Ins Co,1996,2004,9,0,0,0,14,1,13,1,0
26468,Southern Mut Church Ins Co,1996,2005,10,0,0,0,14,1,13,1,0
26468,Southern Mut Church Ins Co,1997,1997,1,0,0,0,14,1,13,1,0
26468,Southern Mut Church Ins Co,1997,1998,2,0,0,0,14,1,13,1,0
26468,Southern Mut Church Ins Co,1997,1999,3,0,0,0,14,1,13,1,0
26468,Southern Mut Church Ins Co,1997,2000,4,0,0,0,14,1,13,1,0
26468,Southern Mut Church Ins Co,1997,2001,5,0,0,0,14,1,13,1,0
26468,Southern Mut Church Ins Co,1997,2002,6,0,0,0,14,1,13,1,0
26468,Southern Mut Church Ins Co,1997,2003,7,0,0,0,14,1,13,1,0
26468,Southern Mut Church Ins Co,1997,2004,8,0,0,0,14,1,13,1,0
26468,Southern Mut Church Ins Co,1997,2005,9,0,0,0,14,1,13,1,0
26468,Southern Mut Church Ins Co,1997,2006,10,0,0,0,14,1,13,1,0
26760,Fulmont Mut Ins Co,1988,1988,1,5,5,0,35,11,24,1,0
26760,Fulmont Mut Ins Co,1988,1989,2,5,5,0,35,11,24,1,0
26760,Fulmont Mut Ins Co,1988,1990,3,5,5,0,35,11,24,1,0
26760,Fulmont Mut Ins Co,1988,1991,4,5,5,0,35,11,24,1,0
26760,Fulmont Mut Ins Co,1988,1992,5,5,5,0,35,11,24,1,0
26760,Fulmont Mut Ins Co,1988,1993,6,5,5,0,35,11,24,1,0
26760,Fulmont Mut Ins Co,1988,1994,7,5,5,0,35,11,24,1,0
26760,Fulmont Mut Ins Co,1988,1995,8,5,5,0,35,11,24,1,0
26760,Fulmont Mut Ins Co,1988,1996,9,5,5,0,35,11,24,1,0
26760,Fulmont Mut Ins Co,1988,1997,10,5,5,0,35,11,24,1,0
26760,Fulmont Mut Ins Co,1989,1989,1,4,4,0,39,12,27,1,0
26760,Fulmont Mut Ins Co,1989,1990,2,4,4,0,39,12,27,1,0
26760,Fulmont Mut Ins Co,1989,1991,3,4,4,0,39,12,27,1,0
26760,Fulmont Mut Ins Co,1989,1992,4,4,4,0,39,12,27,1,0
26760,Fulmont Mut Ins Co,1989,1993,5,4,4,0,39,12,27,1,0
26760,Fulmont Mut Ins Co,1989,1994,6,4,4,0,39,12,27,1,0
26760,Fulmont Mut Ins Co,1989,1995,7,4,4,0,39,12,27,1,0
26760,Fulmont Mut Ins Co,1989,1996,8,4,4,0,39,12,27,1,0
26760,Fulmont Mut Ins Co,1989,1997,9,4,4,0,39,12,27,1,0
26760,Fulmont Mut Ins Co,1989,1998,10,4,4,0,39,12,27,1,0
26760,Fulmont Mut Ins Co,1990,1990,1,0,0,0,35,31,4,1,0
26760,Fulmont Mut Ins Co,1990,1991,2,0,0,0,35,31,4,1,0
26760,Fulmont Mut Ins Co,1990,1992,3,20,0,0,35,31,4,1,0
26760,Fulmont Mut Ins Co,1990,1993,4,5,5,0,35,31,4,1,0
26760,Fulmont Mut Ins Co,1990,1994,5,5,5,0,35,31,4,1,0
26760,Fulmont Mut Ins Co,1990,1995,6,5,5,0,35,31,4,1,0
26760,Fulmont Mut Ins Co,1990,1996,7,5,5,0,35,31,4,1,0
26760,Fulmont Mut Ins Co,1990,1997,8,5,5,0,35,31,4,1,0
26760,Fulmont Mut Ins Co,1990,1998,9,5,5,0,35,31,4,1,0
26760,Fulmont Mut Ins Co,1990,1999,10,5,5,0,35,31,4,1,0
26760,Fulmont Mut Ins Co,1991,1991,1,0,0,0,32,32,0,1,0
26760,Fulmont Mut Ins Co,1991,1992,2,0,0,0,32,32,0,1,0
26760,Fulmont Mut Ins Co,1991,1993,3,0,0,0,32,32,0,1,0
26760,Fulmont Mut Ins Co,1991,1994,4,0,0,0,32,32,0,1,0
26760,Fulmont Mut Ins Co,1991,1995,5,0,0,0,32,32,0,1,0
26760,Fulmont Mut Ins Co,1991,1996,6,0,0,0,32,32,0,1,0
26760,Fulmont Mut Ins Co,1991,1997,7,0,0,0,32,32,0,1,0
26760,Fulmont Mut Ins Co,1991,1998,8,0,0,0,32,32,0,1,0
26760,Fulmont Mut Ins Co,1991,1999,9,0,0,0,32,32,0,1,0
26760,Fulmont Mut Ins Co,1991,2000,10,0,0,0,32,32,0,1,0
26760,Fulmont Mut Ins Co,1992,1992,1,0,0,0,26,26,0,1,0
26760,Fulmont Mut Ins Co,1992,1993,2,0,0,0,26,26,0,1,0
26760,Fulmont Mut Ins Co,1992,1994,3,0,0,0,26,26,0,1,0
26760,Fulmont Mut Ins Co,1992,1995,4,0,0,0,26,26,0,1,0
26760,Fulmont Mut Ins Co,1992,1996,5,0,0,0,26,26,0,1,0
26760,Fulmont Mut Ins Co,1992,1997,6,0,0,0,26,26,0,1,0
26760,Fulmont Mut Ins Co,1992,1998,7,0,0,0,26,26,0,1,0
26760,Fulmont Mut Ins Co,1992,1999,8,0,0,0,26,26,0,1,0
26760,Fulmont Mut Ins Co,1992,2000,9,0,0,0,26,26,0,1,0
26760,Fulmont Mut Ins Co,1992,2001,10,0,0,0,26,26,0,1,0
26760,Fulmont Mut Ins Co,1993,1993,1,0,0,0,19,19,0,1,0
26760,Fulmont Mut Ins Co,1993,1994,2,0,0,0,19,19,0,1,0
26760,Fulmont Mut Ins Co,1993,1995,3,0,0,0,19,19,0,1,0
26760,Fulmont Mut Ins Co,1993,1996,4,0,0,0,19,19,0,1,0
26760,Fulmont Mut Ins Co,1993,1997,5,0,0,0,19,19,0,1,0
26760,Fulmont Mut Ins Co,1993,1998,6,0,0,0,19,19,0,1,0
26760,Fulmont Mut Ins Co,1993,1999,7,0,0,0,19,19,0,1,0
26760,Fulmont Mut Ins Co,1993,2000,8,0,0,0,19,19,0,1,0
26760,Fulmont Mut Ins Co,1993,2001,9,0,0,0,19,19,0,1,0
26760,Fulmont Mut Ins Co,1993,2002,10,0,0,0,19,19,0,1,0
26760,Fulmont Mut Ins Co,1994,1994,1,0,0,0,26,26,0,1,0
26760,Fulmont Mut Ins Co,1994,1995,2,0,0,0,26,26,0,1,0
26760,Fulmont Mut Ins Co,1994,1996,3,0,0,0,26,26,0,1,0
26760,Fulmont Mut Ins Co,1994,1997,4,0,0,0,26,26,0,1,0
26760,Fulmont Mut Ins Co,1994,1998,5,0,0,0,26,26,0,1,0
26760,Fulmont Mut Ins Co,1994,1999,6,0,0,0,26,26,0,1,0
26760,Fulmont Mut Ins Co,1994,2000,7,0,0,0,26,26,0,1,0
26760,Fulmont Mut Ins Co,1994,2001,8,0,0,0,26,26,0,1,0
26760,Fulmont Mut Ins Co,1994,2002,9,0,0,0,26,26,0,1,0
26760,Fulmont Mut Ins Co,1994,2003,10,0,0,0,26,26,0,1,0
26760,Fulmont Mut Ins Co,1995,1995,1,0,0,0,27,27,0,1,0
26760,Fulmont Mut Ins Co,1995,1996,2,0,0,0,27,27,0,1,0
26760,Fulmont Mut Ins Co,1995,1997,3,0,0,0,27,27,0,1,0
26760,Fulmont Mut Ins Co,1995,1998,4,0,0,0,27,27,0,1,0
26760,Fulmont Mut Ins Co,1995,1999,5,0,0,0,27,27,0,1,0
26760,Fulmont Mut Ins Co,1995,2000,6,0,0,0,27,27,0,1,0
26760,Fulmont Mut Ins Co,1995,2001,7,1,1,0,27,27,0,1,0
26760,Fulmont Mut Ins Co,1995,2002,8,1,1,0,27,27,0,1,0
26760,Fulmont Mut Ins Co,1995,2003,9,1,1,0,27,27,0,1,0
26760,Fulmont Mut Ins Co,1995,2004,10,1,1,0,27,27,0,1,0
26760,Fulmont Mut Ins Co,1996,1996,1,0,0,0,24,24,0,1,0
26760,Fulmont Mut Ins Co,1996,1997,2,0,0,0,24,24,0,1,0
26760,Fulmont Mut Ins Co,1996,1998,3,0,0,0,24,24,0,1,0
26760,Fulmont Mut Ins Co,1996,1999,4,5,2,0,24,24,0,1,0
26760,Fulmont Mut Ins Co,1996,2000,5,8,7,0,24,24,0,1,0
26760,Fulmont Mut Ins Co,1996,2001,6,7,7,0,24,24,0,1,0
26760,Fulmont Mut Ins Co,1996,2002,7,7,7,0,24,24,0,1,0
26760,Fulmont Mut Ins Co,1996,2003,8,7,7,0,24,24,0,1,0
26760,Fulmont Mut Ins Co,1996,2004,9,7,7,0,24,24,0,1,0
26760,Fulmont Mut Ins Co,1996,2005,10,7,7,0,24,24,0,1,0
26760,Fulmont Mut Ins Co,1997,1997,1,0,0,0,27,27,0,1,0
26760,Fulmont Mut Ins Co,1997,1998,2,0,0,0,27,27,0,1,0
26760,Fulmont Mut Ins Co,1997,1999,3,0,0,0,27,27,0,1,0
26760,Fulmont Mut Ins Co,1997,2000,4,0,0,0,27,27,0,1,0
26760,Fulmont Mut Ins Co,1997,2001,5,0,0,0,27,27,0,1,0
26760,Fulmont Mut Ins Co,1997,2002,6,0,0,0,27,27,0,1,0
26760,Fulmont Mut Ins Co,1997,2003,7,0,0,0,27,27,0,1,0
26760,Fulmont Mut Ins Co,1997,2004,8,0,0,0,27,27,0,1,0
26760,Fulmont Mut Ins Co,1997,2005,9,0,0,0,27,27,0,1,0
26760,Fulmont Mut Ins Co,1997,2006,10,0,0,0,27,27,0,1,0
26797,Housing Authority Rrg Inc,1988,1988,1,6321,31,5508,9226,0,9226,1,70017
26797,Housing Authority Rrg Inc,1988,1989,2,6571,1064,3914,9226,0,9226,1,70017
26797,Housing Authority Rrg Inc,1988,1990,3,5585,1602,2145,9226,0,9226,1,70017
26797,Housing Authority Rrg Inc,1988,1991,4,5285,2618,1371,9226,0,9226,1,70017
26797,Housing Authority Rrg Inc,1988,1992,5,4959,2800,851,9226,0,9226,1,70017
26797,Housing Authority Rrg Inc,1988,1993,6,5004,3024,700,9226,0,9226,1,70017
26797,Housing Authority Rrg Inc,1988,1994,7,4942,3263,416,9226,0,9226,1,70017
26797,Housing Authority Rrg Inc,1988,1995,8,4877,3579,222,9226,0,9226,1,70017
26797,Housing Authority Rrg Inc,1988,1996,9,4838,3680,495,9226,0,9226,1,70017
26797,Housing Authority Rrg Inc,1988,1997,10,5266,3681,890,9226,0,9226,1,70017
26797,Housing Authority Rrg Inc,1989,1989,1,7117,582,6170,10326,1052,9274,1,70017
26797,Housing Authority Rrg Inc,1989,1990,2,7374,1088,4650,10326,1052,9274,1,70017
26797,Housing Authority Rrg Inc,1989,1991,3,5984,2548,2243,10326,1052,9274,1,70017
26797,Housing Authority Rrg Inc,1989,1992,4,7987,4274,2725,10326,1052,9274,1,70017
26797,Housing Authority Rrg Inc,1989,1993,5,6306,5261,785,10326,1052,9274,1,70017
26797,Housing Authority Rrg Inc,1989,1994,6,5266,4532,513,10326,1052,9274,1,70017
26797,Housing Authority Rrg Inc,1989,1995,7,5728,4606,371,10326,1052,9274,1,70017
26797,Housing Authority Rrg Inc,1989,1996,8,7158,6620,465,10326,1052,9274,1,70017
26797,Housing Authority Rrg Inc,1989,1997,9,7211,6383,778,10326,1052,9274,1,70017
26797,Housing Authority Rrg Inc,1989,1998,10,7316,6383,933,10326,1052,9274,1,70017
26797,Housing Authority Rrg Inc,1990,1990,1,8102,134,6487,12075,2485,9590,1,70017
26797,Housing Authority Rrg Inc,1990,1991,2,8934,819,5313,12075,2485,9590,1,70017
26797,Housing Authority Rrg Inc,1990,1992,3,11791,2911,6390,12075,2485,9590,1,70017
26797,Housing Authority Rrg Inc,1990,1993,4,8540,4485,1780,12075,2485,9590,1,70017
26797,Housing Authority Rrg Inc,1990,1994,5,12742,7744,682,12075,2485,9590,1,70017
26797,Housing Authority Rrg Inc,1990,1995,6,11490,8671,430,12075,2485,9590,1,70017
26797,Housing Authority Rrg Inc,1990,1996,7,12458,10320,600,12075,2485,9590,1,70017
26797,Housing Authority Rrg Inc,1990,1997,8,13227,10432,884,12075,2485,9590,1,70017
26797,Housing Authority Rrg Inc,1990,1998,9,13016,10992,1333,12075,2485,9590,1,70017
26797,Housing Authority Rrg Inc,1990,1999,10,13039,11003,1524,12075,2485,9590,1,70017
26797,Housing Authority Rrg Inc,1991,1991,1,9957,665,9311,12512,1759,10753,1,70017
26797,Housing Authority Rrg Inc,1991,1992,2,10863,759,7786,12512,1759,10753,1,70017
26797,Housing Authority Rrg Inc,1991,1993,3,11813,2169,4055,12512,1759,10753,1,70017
26797,Housing Authority Rrg Inc,1991,1994,4,9451,3656,1982,12512,1759,10753,1,70017
26797,Housing Authority Rrg Inc,1991,1995,5,9966,6034,1117,12512,1759,10753,1,70017
26797,Housing Authority Rrg Inc,1991,1996,6,9873,7707,846,12512,1759,10753,1,70017
26797,Housing Authority Rrg Inc,1991,1997,7,10974,8347,1100,12512,1759,10753,1,70017
26797,Housing Authority Rrg Inc,1991,1998,8,11869,9436,1697,12512,1759,10753,1,70017
26797,Housing Authority Rrg Inc,1991,1999,9,12308,9987,2023,12512,1759,10753,1,70017
26797,Housing Authority Rrg Inc,1991,2000,10,12216,10115,1892,12512,1759,10753,1,70017
26797,Housing Authority Rrg Inc,1992,1992,1,6083,13,5693,14405,899,13506,1,70017
26797,Housing Authority Rrg Inc,1992,1993,2,11496,886,7309,14405,899,13506,1,70017
26797,Housing Authority Rrg Inc,1992,1994,3,12007,3649,3915,14405,899,13506,1,70017
26797,Housing Authority Rrg Inc,1992,1995,4,12664,6432,2919,14405,899,13506,1,70017
26797,Housing Authority Rrg Inc,1992,1996,5,15278,9415,2052,14405,899,13506,1,70017
26797,Housing Authority Rrg Inc,1992,1997,6,16776,10929,2634,14405,899,13506,1,70017
26797,Housing Authority Rrg Inc,1992,1998,7,16006,11287,3342,14405,899,13506,1,70017
26797,Housing Authority Rrg Inc,1992,1999,8,17433,13531,3203,14405,899,13506,1,70017
26797,Housing Authority Rrg Inc,1992,2000,9,16507,13694,2644,14405,899,13506,1,70017
26797,Housing Authority Rrg Inc,1992,2001,10,16725,13675,2680,14405,899,13506,1,70017
26797,Housing Authority Rrg Inc,1993,1993,1,12203,208,10448,14183,1707,12476,1,70017
26797,Housing Authority Rrg Inc,1993,1994,2,12821,1443,7694,14183,1707,12476,1,70017
26797,Housing Authority Rrg Inc,1993,1995,3,12740,4110,4901,14183,1707,12476,1,70017
26797,Housing Authority Rrg Inc,1993,1996,4,12769,4097,3603,14183,1707,12476,1,70017
26797,Housing Authority Rrg Inc,1993,1997,5,15406,7778,3401,14183,1707,12476,1,70017
26797,Housing Authority Rrg Inc,1993,1998,6,13461,7304,3480,14183,1707,12476,1,70017
26797,Housing Authority Rrg Inc,1993,1999,7,13013,8276,3328,14183,1707,12476,1,70017
26797,Housing Authority Rrg Inc,1993,2000,8,13754,10662,2830,14183,1707,12476,1,70017
26797,Housing Authority Rrg Inc,1993,2001,9,13508,10696,2294,14183,1707,12476,1,70017
26797,Housing Authority Rrg Inc,1993,2002,10,13918,11587,2331,14183,1707,12476,1,70017
26797,Housing Authority Rrg Inc,1994,1994,1,16461,298,12615,17179,2139,15040,1,70017
26797,Housing Authority Rrg Inc,1994,1995,2,15602,1669,8317,17179,2139,15040,1,70017
26797,Housing Authority Rrg Inc,1994,1996,3,16600,4521,4683,17179,2139,15040,1,70017
26797,Housing Authority Rrg Inc,1994,1997,4,15283,6722,3405,17179,2139,15040,1,70017
26797,Housing Authority Rrg Inc,1994,1998,5,16443,8460,3345,17179,2139,15040,1,70017
26797,Housing Authority Rrg Inc,1994,1999,6,14167,9037,3274,17179,2139,15040,1,70017
26797,Housing Authority Rrg Inc,1994,2000,7,13983,10244,3365,17179,2139,15040,1,70017
26797,Housing Authority Rrg Inc,1994,2001,8,13949,11414,2166,17179,2139,15040,1,70017
26797,Housing Authority Rrg Inc,1994,2002,9,14362,12112,2137,17179,2139,15040,1,70017
26797,Housing Authority Rrg Inc,1994,2003,10,14126,12797,1238,17179,2139,15040,1,70017
26797,Housing Authority Rrg Inc,1995,1995,1,17090,167,13448,20204,2239,17965,1,70017
26797,Housing Authority Rrg Inc,1995,1996,2,13423,1073,5277,20204,2239,17965,1,70017
26797,Housing Authority Rrg Inc,1995,1997,3,14236,3003,2912,20204,2239,17965,1,70017
26797,Housing Authority Rrg Inc,1995,1998,4,12997,4278,2735,20204,2239,17965,1,70017
26797,Housing Authority Rrg Inc,1995,1999,5,12191,6020,2498,20204,2239,17965,1,70017
26797,Housing Authority Rrg Inc,1995,2000,6,12974,7785,2107,20204,2239,17965,1,70017
26797,Housing Authority Rrg Inc,1995,2001,7,12094,8692,1956,20204,2239,17965,1,70017
26797,Housing Authority Rrg Inc,1995,2002,8,12125,8919,1985,20204,2239,17965,1,70017
26797,Housing Authority Rrg Inc,1995,2003,9,11914,8950,1769,20204,2239,17965,1,70017
26797,Housing Authority Rrg Inc,1995,2004,10,10969,9415,1201,20204,2239,17965,1,70017
26797,Housing Authority Rrg Inc,1996,1996,1,18714,205,13704,19653,1650,18003,1,70017
26797,Housing Authority Rrg Inc,1996,1997,2,14331,1288,6761,19653,1650,18003,1,70017
26797,Housing Authority Rrg Inc,1996,1998,3,13287,4229,4449,19653,1650,18003,1,70017
26797,Housing Authority Rrg Inc,1996,1999,4,11671,6210,4173,19653,1650,18003,1,70017
26797,Housing Authority Rrg Inc,1996,2000,5,12201,7441,3582,19653,1650,18003,1,70017
26797,Housing Authority Rrg Inc,1996,2001,6,9741,7907,1618,19653,1650,18003,1,70017
26797,Housing Authority Rrg Inc,1996,2002,7,9402,7889,1412,19653,1650,18003,1,70017
26797,Housing Authority Rrg Inc,1996,2003,8,9442,7904,1461,19653,1650,18003,1,70017
26797,Housing Authority Rrg Inc,1996,2004,9,8779,8021,718,19653,1650,18003,1,70017
26797,Housing Authority Rrg Inc,1996,2005,10,8574,8023,534,19653,1650,18003,1,70017
26797,Housing Authority Rrg Inc,1997,1997,1,14928,347,11027,20961,2028,18933,1,70017
26797,Housing Authority Rrg Inc,1997,1998,2,16648,1355,7659,20961,2028,18933,1,70017
26797,Housing Authority Rrg Inc,1997,1999,3,14545,3023,4950,20961,2028,18933,1,70017
26797,Housing Authority Rrg Inc,1997,2000,4,12523,4115,3174,20961,2028,18933,1,70017
26797,Housing Authority Rrg Inc,1997,2001,5,10579,5813,2113,20961,2028,18933,1,70017
26797,Housing Authority Rrg Inc,1997,2002,6,11570,8214,1833,20961,2028,18933,1,70017
26797,Housing Authority Rrg Inc,1997,2003,7,9615,7938,1282,20961,2028,18933,1,70017
26797,Housing Authority Rrg Inc,1997,2004,8,9785,8045,1559,20961,2028,18933,1,70017
26797,Housing Authority Rrg Inc,1997,2005,9,9955,8417,1330,20961,2028,18933,1,70017
26797,Housing Authority Rrg Inc,1997,2006,10,9752,8431,1218,20961,2028,18933,1,70017
26808,Gulf States Ins Co,1988,1988,1,170,20,95,2358,2166,192,1,882
26808,Gulf States Ins Co,1988,1989,2,165,41,72,2358,2166,192,1,882
26808,Gulf States Ins Co,1988,1990,3,135,73,0,2358,2166,192,1,882
26808,Gulf States Ins Co,1988,1991,4,146,117,0,2358,2166,192,1,882
26808,Gulf States Ins Co,1988,1992,5,151,150,0,2358,2166,192,1,882
26808,Gulf States Ins Co,1988,1993,6,152,152,0,2358,2166,192,1,882
26808,Gulf States Ins Co,1988,1994,7,147,147,0,2358,2166,192,1,882
26808,Gulf States Ins Co,1988,1995,8,146,146,0,2358,2166,192,1,882
26808,Gulf States Ins Co,1988,1996,9,146,146,0,2358,2166,192,1,882
26808,Gulf States Ins Co,1988,1997,10,146,146,0,2358,2166,192,1,882
26808,Gulf States Ins Co,1989,1989,1,207,32,41,3583,3142,441,1,882
26808,Gulf States Ins Co,1989,1990,2,248,109,0,3583,3142,441,1,882
