GRCODE,GRNAME,AccidentYear,DevelopmentYear,DevelopmentLag,IncurLoss_B,CumPaidLoss_B,BulkLoss_B,EarnedPremDIR_B,EarnedPremCeded_B,EarnedPremNet_B,Single,PostedReserve97_B
17299,Mennonite Mut Ins Co,1994,1994,1,461,167,123,742,252,490,1,804
17299,Mennonite Mut Ins Co,1994,1995,2,517,279,100,742,252,490,1,804
17299,Mennonite Mut Ins Co,1994,1996,3,465,382,26,742,252,490,1,804
17299,Mennonite Mut Ins Co,1994,1997,4,459,420,6,742,252,490,1,804
17299,Mennonite Mut Ins Co,1994,1998,5,451,423,0,742,252,490,1,804
17299,Mennonite Mut Ins Co,1994,1999,6,448,420,0,742,252,490,1,804
17299,Mennonite Mut Ins Co,1994,2000,7,437,437,0,742,252,490,1,804
17299,Mennonite Mut Ins Co,1994,2001,8,437,437,0,742,252,490,1,804
17299,Mennonite Mut Ins Co,1994,2002,9,437,437,0,742,252,490,1,804
17299,Mennonite Mut Ins Co,1994,2003,10,437,437,0,742,252,490,1,804
17299,Mennonite Mut Ins Co,1995,1995,1,525,172,175,800,0,800,1,804
17299,Mennonite Mut Ins Co,1995,1996,2,470,365,42,800,0,800,1,804
17299,Mennonite Mut Ins Co,1995,1997,3,477,445,0,800,0,800,1,804
17299,Mennonite Mut Ins Co,1995,1998,4,465,444,0,800,0,800,1,804
17299,Mennonite Mut Ins Co,1995,1999,5,465,444,0,800,0,800,1,804
17299,Mennonite Mut Ins Co,1995,2000,6,464,464,0,800,0,800,1,804
17299,Mennonite Mut Ins Co,1995,2001,7,464,464,0,800,0,800,1,804
17299,Mennonite Mut Ins Co,1995,2002,8,464,464,0,800,0,800,1,804
17299,Mennonite Mut Ins Co,1995,2003,9,464,464,0,800,0,800,1,804
17299,Mennonite Mut Ins Co,1995,2004,10,464,464,0,800,0,800,1,804
17299,Mennonite Mut Ins Co,1996,1996,1,559,248,136,893,0,893,1,804
17299,Mennonite Mut Ins Co,1996,1997,2,588,451,66,893,0,893,1,804
17299,Mennonite Mut Ins Co,1996,1998,3,594,494,100,893,0,893,1,804
17299,Mennonite Mut Ins Co,1996,1999,4,528,478,50,893,0,893,1,804
17299,Mennonite Mut Ins Co,1996,2000,5,530,480,50,893,0,893,1,804
17299,Mennonite Mut Ins Co,1996,2001,6,477,477,0,893,0,893,1,804
17299,Mennonite Mut Ins Co,1996,2002,7,477,477,0,893,0,893,1,804
17299,Mennonite Mut Ins Co,1996,2003,8,477,477,0,893,0,893,1,804
17299,Mennonite Mut Ins Co,1996,2004,9,477,477,0,893,0,893,1,804
17299,Mennonite Mut Ins Co,1996,2005,10,477,477,0,893,0,893,1,804
17299,Mennonite Mut Ins Co,1997,1997,1,871,348,186,979,312,667,1,804
17299,Mennonite Mut Ins Co,1997,1998,2,783,552,86,979,312,667,1,804
17299,Mennonite Mut Ins Co,1997,1999,3,689,630,28,979,312,667,1,804
17299,Mennonite Mut Ins Co,1997,2000,4,638,638,0,979,312,667,1,804
17299,Mennonite Mut Ins Co,1997,2001,5,638,638,0,979,312,667,1,804
17299,Mennonite Mut Ins Co,1997,2002,6,637,637,0,979,312,667,1,804
17299,Mennonite Mut Ins Co,1997,2003,7,637,637,0,979,312,667,1,804
17299,Mennonite Mut Ins Co,1997,2004,8,637,637,0,979,312,667,1,804
17299,Mennonite Mut Ins Co,1997,2005,9,637,637,0,979,312,667,1,804
17299,Mennonite Mut Ins Co,1997,2006,10,637,637,0,979,312,667,1,804
17884,German Mut Ins Co,1988,1988,1,126,24,1,268,207,61,1,2226
17884,German Mut Ins Co,1988,1989,2,114,57,3,268,207,61,1,2226
17884,German Mut Ins Co,1988,1990,3,131,78,12,268,207,61,1,2226
17884,German Mut Ins Co,1988,1991,4,124,123,1,268,207,61,1,2226
17884,German Mut Ins Co,1988,1992,5,115,115,0,268,207,61,1,2226
17884,German Mut Ins Co,1988,1993,6,114,114,0,268,207,61,1,2226
17884,German Mut Ins Co,1988,1994,7,114,114,0,268,207,61,1,2226
17884,German Mut Ins Co,1988,1995,8,114,114,0,268,207,61,1,2226
17884,German Mut Ins Co,1988,1996,9,115,115,0,268,207,61,1,2226
17884,German Mut Ins Co,1988,1997,10,115,115,0,268,207,61,1,2226
17884,German Mut Ins Co,1989,1989,1,429,181,75,481,165,316,1,2226
17884,German Mut Ins Co,1989,1990,2,398,258,38,481,165,316,1,2226
17884,German Mut Ins Co,1989,1991,3,520,351,37,481,165,316,1,2226
17884,German Mut Ins Co,1989,1992,4,411,379,7,481,165,316,1,2226
17884,German Mut Ins Co,1989,1993,5,422,422,0,481,165,316,1,2226
17884,German Mut Ins Co,1989,1994,6,413,413,0,481,165,316,1,2226
17884,German Mut Ins Co,1989,1995,7,413,413,0,481,165,316,1,2226
17884,German Mut Ins Co,1989,1996,8,413,413,0,481,165,316,1,2226
17884,German Mut Ins Co,1989,1997,9,413,413,0,481,165,316,1,2226
17884,German Mut Ins Co,1989,1998,10,413,413,0,481,165,316,1,2226
17884,German Mut Ins Co,1990,1990,1,408,188,150,708,87,621,1,2226
17884,German Mut Ins Co,1990,1991,2,395,310,54,708,87,621,1,2226
17884,German Mut Ins Co,1990,1992,3,352,345,7,708,87,621,1,2226
17884,German Mut Ins Co,1990,1993,4,341,341,0,708,87,621,1,2226
17884,German Mut Ins Co,1990,1994,5,341,341,0,708,87,621,1,2226
17884,German Mut Ins Co,1990,1995,6,341,341,0,708,87,621,1,2226
17884,German Mut Ins Co,1990,1996,7,341,341,0,708,87,621,1,2226
17884,German Mut Ins Co,1990,1997,8,341,341,0,708,87,621,1,2226
17884,German Mut Ins Co,1990,1998,9,341,341,0,708,87,621,1,2226
17884,German Mut Ins Co,1990,1999,10,341,341,0,708,87,621,1,2226
17884,German Mut Ins Co,1991,1991,1,897,288,216,1071,164,907,1,2226
17884,German Mut Ins Co,1991,1992,2,739,493,89,1071,164,907,1,2226
17884,German Mut Ins Co,1991,1993,3,692,587,27,1071,164,907,1,2226
17884,German Mut Ins Co,1991,1994,4,644,614,5,1071,164,907,1,2226
17884,German Mut Ins Co,1991,1995,5,696,695,0,1071,164,907,1,2226
17884,German Mut Ins Co,1991,1996,6,698,698,0,1071,164,907,1,2226
17884,German Mut Ins Co,1991,1997,7,698,698,0,1071,164,907,1,2226
17884,German Mut Ins Co,1991,1998,8,698,698,0,1071,164,907,1,2226
17884,German Mut Ins Co,1991,1999,9,698,698,0,1071,164,907,1,2226
17884,German Mut Ins Co,1991,2000,10,698,698,0,1071,164,907,1,2226
17884,German Mut Ins Co,1992,1992,1,1021,411,210,1505,246,1259,1,2226
17884,German Mut Ins Co,1992,1993,2,1051,623,118,1505,246,1259,1,2226
17884,German Mut Ins Co,1992,1994,3,823,761,19,1505,246,1259,1,2226
17884,German Mut Ins Co,1992,1995,4,998,908,21,1505,246,1259,1,2226
17884,German Mut Ins Co,1992,1996,5,981,984,6,1505,246,1259,1,2226
17884,German Mut Ins Co,1992,1997,6,1044,1038,0,1505,246,1259,1,2226
17884,German Mut Ins Co,1992,1998,7,1045,1045,0,1505,246,1259,1,2226
17884,German Mut Ins Co,1992,1999,8,1045,1045,0,1505,246,1259,1,2226
17884,German Mut Ins Co,1992,2000,9,1047,1047,0,1505,246,1259,1,2226
17884,German Mut Ins Co,1992,2001,10,1047,1047,0,1505,246,1259,1,2226
17884,German Mut Ins Co,1993,1993,1,981,409,214,1977,351,1626,1,2226
17884,German Mut Ins Co,1993,1994,2,1117,649,137,1977,351,1626,1,2226
17884,German Mut Ins Co,1993,1995,3,1002,838,49,1977,351,1626,1,2226
17884,German Mut Ins Co,1993,1996,4,949,990,26,1977,351,1626,1,2226
17884,German Mut Ins Co,1993,1997,5,935,923,6,1977,351,1626,1,2226
17884,German Mut Ins Co,1993,1998,6,921,912,1,1977,351,1626,1,2226
17884,German Mut Ins Co,1993,1999,7,920,912,0,1977,351,1626,1,2226
17884,German Mut Ins Co,1993,2000,8,920,912,0,1977,351,1626,1,2226
17884,German Mut Ins Co,1993,2001,9,920,912,0,1977,351,1626,1,2226
17884,German Mut Ins Co,1993,2002,10,912,912,0,1977,351,1626,1,2226
17884,German Mut Ins Co,1994,1994,1,1288,554,311,2221,474,1747,1,2226
17884,German Mut Ins Co,1994,1995,2,1260,977,164,2221,474,1747,1,2226
17884,German Mut Ins Co,1994,1996,3,1247,1016,77,2221,474,1747,1,2226
17884,German Mut Ins Co,1994,1997,4,1188,1131,26,2221,474,1747,1,2226
17884,German Mut Ins Co,1994,1998,5,1178,1132,11,2221,474,1747,1,2226
17884,German Mut Ins Co,1994,1999,6,1169,1171,-2,2221,474,1747,1,2226
17884,German Mut Ins Co,1994,2000,7,1173,1173,0,2221,474,1747,1,2226
17884,German Mut Ins Co,1994,2001,8,1173,1173,0,2221,474,1747,1,2226
17884,German Mut Ins Co,1994,2002,9,1181,1173,0,2221,474,1747,1,2226
17884,German Mut Ins Co,1994,2003,10,1173,1173,0,2221,474,1747,1,2226
17884,German Mut Ins Co,1995,1995,1,1908,760,464,2677,677,2000,1,2226
17884,German Mut Ins Co,1995,1996,2,1980,1368,221,2677,677,2000,1,2226
17884,German Mut Ins Co,1995,1997,3,1950,1452,77,2677,677,2000,1,2226
17884,German Mut Ins Co,1995,1998,4,1933,1677,55,2677,677,2000,1,2226
17884,German Mut Ins Co,1995,1999,5,1900,1783,23,2677,677,2000,1,2226
17884,German Mut Ins Co,1995,2000,6,1918,1814,4,2677,677,2000,1,2226
17884,German Mut Ins Co,1995,2001,7,1915,1890,1,2677,677,2000,1,2226
17884,German Mut Ins Co,1995,2002,8,1915,1890,0,2677,677,2000,1,2226
17884,German Mut Ins Co,1995,2003,9,1890,1890,0,2677,677,2000,1,2226
17884,German Mut Ins Co,1995,2004,10,1890,1890,0,2677,677,2000,1,2226
17884,German Mut Ins Co,1996,1996,1,2130,1030,550,3385,889,2496,1,2226
17884,German Mut Ins Co,1996,1997,2,1824,1366,221,3385,889,2496,1,2226
17884,German Mut Ins Co,1996,1998,3,1857,1504,116,3385,889,2496,1,2226
17884,German Mut Ins Co,1996,1999,4,1750,1617,15,3385,889,2496,1,2226
17884,German Mut Ins Co,1996,2000,5,1737,1653,14,3385,889,2496,1,2226
17884,German Mut Ins Co,1996,2001,6,1690,1677,3,3385,889,2496,1,2226
17884,German Mut Ins Co,1996,2002,7,1691,1686,1,3385,889,2496,1,2226
17884,German Mut Ins Co,1996,2003,8,1689,1689,0,3385,889,2496,1,2226
17884,German Mut Ins Co,1996,2004,9,1689,1689,0,3385,889,2496,1,2226
17884,German Mut Ins Co,1996,2005,10,1696,1691,0,3385,889,2496,1,2226
17884,German Mut Ins Co,1997,1997,1,2184,1043,550,3933,707,3226,1,2226
17884,German Mut Ins Co,1997,1998,2,2023,1484,250,3933,707,3226,1,2226
17884,German Mut Ins Co,1997,1999,3,1876,1650,46,3933,707,3226,1,2226
17884,German Mut Ins Co,1997,2000,4,1832,1738,21,3933,707,3226,1,2226
17884,German Mut Ins Co,1997,2001,5,1823,1792,24,3933,707,3226,1,2226
17884,German Mut Ins Co,1997,2002,6,1801,1790,3,3933,707,3226,1,2226
17884,German Mut Ins Co,1997,2003,7,1801,1793,0,3933,707,3226,1,2226
17884,German Mut Ins Co,1997,2004,8,1818,1818,0,3933,707,3226,1,2226
17884,German Mut Ins Co,1997,2005,9,1818,1818,0,3933,707,3226,1,2226
17884,German Mut Ins Co,1997,2006,10,1818,1818,0,3933,707,3226,1,2226
18163,Cooperativa D Seguros Multiples PR,1988,1988,1,7920,4177,1262,9857,223,9634,1,12409
18163,Cooperativa D Seguros Multiples PR,1988,1989,2,8214,6076,592,9857,223,9634,1,12409
18163,Cooperativa D Seguros Multiples PR,1988,1990,3,7767,7072,145,9857,223,9634,1,12409
18163,Cooperativa D Seguros Multiples PR,1988,1991,4,7586,7366,95,9857,223,9634,1,12409
18163,Cooperativa D Seguros Multiples PR,1988,1992,5,7599,7440,0,9857,223,9634,1,12409
18163,Cooperativa D Seguros Multiples PR,1988,1993,6,7575,7458,0,9857,223,9634,1,12409
18163,Cooperativa D Seguros Multiples PR,1988,1994,7,7576,7460,0,9857,223,9634,1,12409
18163,Cooperativa D Seguros Multiples PR,1988,1995,8,7527,7506,0,9857,223,9634,1,12409
18163,Cooperativa D Seguros Multiples PR,1988,1996,9,7526,7506,0,9857,223,9634,1,12409
18163,Cooperativa D Seguros Multiples PR,1988,1997,10,7525,7515,0,9857,223,9634,1,12409
18163,Cooperativa D Seguros Multiples PR,1989,1989,1,6811,4117,730,10499,228,10271,1,12409
18163,Cooperativa D Seguros Multiples PR,1989,1990,2,8175,5995,549,10499,228,10271,1,12409
18163,Cooperativa D Seguros Multiples PR,1989,1991,3,7904,7064,219,10499,228,10271,1,12409
18163,Cooperativa D Seguros Multiples PR,1989,1992,4,7527,7253,0,10499,228,10271,1,12409
18163,Cooperativa D Seguros Multiples PR,1989,1993,5,7504,7385,0,10499,228,10271,1,12409
18163,Cooperativa D Seguros Multiples PR,1989,1994,6,7486,7419,0,10499,228,10271,1,12409
18163,Cooperativa D Seguros Multiples PR,1989,1995,7,7455,7434,0,10499,228,10271,1,12409
18163,Cooperativa D Seguros Multiples PR,1989,1996,8,7468,7458,0,10499,228,10271,1,12409
18163,Cooperativa D Seguros Multiples PR,1989,1997,9,7459,7459,0,10499,228,10271,1,12409
18163,Cooperativa D Seguros Multiples PR,1989,1998,10,7459,7459,0,10499,228,10271,1,12409
18163,Cooperativa D Seguros Multiples PR,1990,1990,1,8423,5139,753,11014,169,10845,1,12409
18163,Cooperativa D Seguros Multiples PR,1990,1991,2,9786,7217,671,11014,169,10845,1,12409
18163,Cooperativa D Seguros Multiples PR,1990,1992,3,9248,7925,28,11014,169,10845,1,12409
18163,Cooperativa D Seguros Multiples PR,1990,1993,4,8831,8333,0,11014,169,10845,1,12409
18163,Cooperativa D Seguros Multiples PR,1990,1994,5,8790,8399,0,11014,169,10845,1,12409
18163,Cooperativa D Seguros Multiples PR,1990,1995,6,8609,8523,0,11014,169,10845,1,12409
18163,Cooperativa D Seguros Multiples PR,1990,1996,7,8622,8527,0,11014,169,10845,1,12409
18163,Cooperativa D Seguros Multiples PR,1990,1997,8,8624,8530,0,11014,169,10845,1,12409
18163,Cooperativa D Seguros Multiples PR,1990,1998,9,8624,8582,0,11014,169,10845,1,12409
18163,Cooperativa D Seguros Multiples PR,1990,1999,10,8582,8582,0,11014,169,10845,1,12409
18163,Cooperativa D Seguros Multiples PR,1991,1991,1,10399,5831,1081,11839,439,11400,1,12409
18163,Cooperativa D Seguros Multiples PR,1991,1992,2,11139,8168,71,11839,439,11400,1,12409
18163,Cooperativa D Seguros Multiples PR,1991,1993,3,10445,9145,6,11839,439,11400,1,12409
18163,Cooperativa D Seguros Multiples PR,1991,1994,4,10269,9509,0,11839,439,11400,1,12409
18163,Cooperativa D Seguros Multiples PR,1991,1995,5,10145,9647,0,11839,439,11400,1,12409
18163,Cooperativa D Seguros Multiples PR,1991,1996,6,10136,9956,0,11839,439,11400,1,12409
18163,Cooperativa D Seguros Multiples PR,1991,1997,7,10130,9980,0,11839,439,11400,1,12409
18163,Cooperativa D Seguros Multiples PR,1991,1998,8,10108,10040,0,11839,439,11400,1,12409
18163,Cooperativa D Seguros Multiples PR,1991,1999,9,10043,10043,0,11839,439,11400,1,12409
18163,Cooperativa D Seguros Multiples PR,1991,2000,10,10043,10043,0,11839,439,11400,1,12409
18163,Cooperativa D Seguros Multiples PR,1992,1992,1,12904,7394,2127,15463,468,14995,1,12409
18163,Cooperativa D Seguros Multiples PR,1992,1993,2,12516,10060,28,15463,468,14995,1,12409
18163,Cooperativa D Seguros Multiples PR,1992,1994,3,12489,11587,0,15463,468,14995,1,12409
18163,Cooperativa D Seguros Multiples PR,1992,1995,4,12347,11862,0,15463,468,14995,1,12409
18163,Cooperativa D Seguros Multiples PR,1992,1996,5,12306,12043,0,15463,468,14995,1,12409
18163,Cooperativa D Seguros Multiples PR,1992,1997,6,12271,12095,0,15463,468,14995,1,12409
18163,Cooperativa D Seguros Multiples PR,1992,1998,7,12268,12195,0,15463,468,14995,1,12409
18163,Cooperativa D Seguros Multiples PR,1992,1999,8,12226,12200,0,15463,468,14995,1,12409
18163,Cooperativa D Seguros Multiples PR,1992,2000,9,12226,12200,0,15463,468,14995,1,12409
18163,Cooperativa D Seguros Multiples PR,1992,2001,10,12200,12200,0,15463,468,14995,1,12409
18163,Cooperativa D Seguros Multiples PR,1993,1993,1,14925,8308,2282,19202,565,18637,1,12409
18163,Cooperativa D Seguros Multiples PR,1993,1994,2,15149,12064,0,19202,565,18637,1,12409
18163,Cooperativa D Seguros Multiples PR,1993,1995,3,15095,13749,0,19202,565,18637,1,12409
18163,Cooperativa D Seguros Multiples PR,1993,1996,4,14932,14246,0,19202,565,18637,1,12409
18163,Cooperativa D Seguros Multiples PR,1993,1997,5,14843,14524,0,19202,565,18637,1,12409
18163,Cooperativa D Seguros Multiples PR,1993,1998,6,14927,14618,0,19202,565,18637,1,12409
18163,Cooperativa D Seguros Multiples PR,1993,1999,7,14805,14693,0,19202,565,18637,1,12409
18163,Cooperativa D Seguros Multiples PR,1993,2000,8,14768,14720,0,19202,565,18637,1,12409
18163,Cooperativa D Seguros Multiples PR,1993,2001,9,14747,14726,1,19202,565,18637,1,12409
18163,Cooperativa D Seguros Multiples PR,1993,2002,10,14725,14725,0,19202,565,18637,1,12409
18163,Cooperativa D Seguros Multiples PR,1994,1994,1,15143,8883,2125,21719,349,21370,1,12409
18163,Cooperativa D Seguros Multiples PR,1994,1995,2,15764,12509,0,21719,349,21370,1,12409
18163,Cooperativa D Seguros Multiples PR,1994,1996,3,15517,14365,0,21719,349,21370,1,12409
18163,Cooperativa D Seguros Multiples PR,1994,1997,4,15706,14976,0,21719,349,21370,1,12409
18163,Cooperativa D Seguros Multiples PR,1994,1998,5,15636,15257,0,21719,349,21370,1,12409
18163,Cooperativa D Seguros Multiples PR,1994,1999,6,15391,15366,0,21719,349,21370,1,12409
18163,Cooperativa D Seguros Multiples PR,1994,2000,7,15427,15414,0,21719,349,21370,1,12409
18163,Cooperativa D Seguros Multiples PR,1994,2001,8,15434,15427,0,21719,349,21370,1,12409
18163,Cooperativa D Seguros Multiples PR,1994,2002,9,15440,15436,0,21719,349,21370,1,12409
18163,Cooperativa D Seguros Multiples PR,1994,2003,10,15449,15441,0,21719,349,21370,1,12409
18163,Cooperativa D Seguros Multiples PR,1995,1995,1,17659,10653,2615,22707,475,22232,1,12409
18163,Cooperativa D Seguros Multiples PR,1995,1996,2,17536,14576,0,22707,475,22232,1,12409
18163,Cooperativa D Seguros Multiples PR,1995,1997,3,17891,16479,149,22707,475,22232,1,12409
18163,Cooperativa D Seguros Multiples PR,1995,1998,4,17846,17098,0,22707,475,22232,1,12409
18163,Cooperativa D Seguros Multiples PR,1995,1999,5,17774,17503,0,22707,475,22232,1,12409
18163,Cooperativa D Seguros Multiples PR,1995,2000,6,17752,17564,0,22707,475,22232,1,12409
18163,Cooperativa D Seguros Multiples PR,1995,2001,7,17732,17604,4,22707,475,22232,1,12409
18163,Cooperativa D Seguros Multiples PR,1995,2002,8,17759,17635,5,22707,475,22232,1,12409
18163,Cooperativa D Seguros Multiples PR,1995,2003,9,17763,17647,3,22707,475,22232,1,12409
18163,Cooperativa D Seguros Multiples PR,1995,2004,10,17783,17778,0,22707,475,22232,1,12409
18163,Cooperativa D Seguros Multiples PR,1996,1996,1,16683,10545,2307,23780,473,23307,1,12409
18163,Cooperativa D Seguros Multiples PR,1996,1997,2,17772,14948,-65,23780,473,23307,1,12409
18163,Cooperativa D Seguros Multiples PR,1996,1998,3,17803,16325,0,23780,473,23307,1,12409
18163,Cooperativa D Seguros Multiples PR,1996,1999,4,17858,17397,0,23780,473,23307,1,12409
18163,Cooperativa D Seguros Multiples PR,1996,2000,5,18052,17650,0,23780,473,23307,1,12409
18163,Cooperativa D Seguros Multiples PR,1996,2001,6,17959,17931,1,23780,473,23307,1,12409
18163,Cooperativa D Seguros Multiples PR,1996,2002,7,17971,17953,7,23780,473,23307,1,12409
18163,Cooperativa D Seguros Multiples PR,1996,2003,8,18043,17963,16,23780,473,23307,1,12409
18163,Cooperativa D Seguros Multiples PR,1996,2004,9,18035,17963,0,23780,473,23307,1,12409
18163,Cooperativa D Seguros Multiples PR,1996,2005,10,18023,17963,0,23780,473,23307,1,12409
18163,Cooperativa D Seguros Multiples PR,1997,1997,1,18689,12359,2813,24269,479,23790,1,12409
18163,Cooperativa D Seguros Multiples PR,1997,1998,2,18270,16021,0,24269,479,23790,1,12409
18163,Cooperativa D Seguros Multiples PR,1997,1999,3,18584,17563,74,24269,479,23790,1,12409
18163,Cooperativa D Seguros Multiples PR,1997,2000,4,18661,18103,0,24269,479,23790,1,12409
18163,Cooperativa D Seguros Multiples PR,1997,2001,5,18486,18218,7,24269,479,23790,1,12409
18163,Cooperativa D Seguros Multiples PR,1997,2002,6,18460,18236,9,24269,479,23790,1,12409
18163,Cooperativa D Seguros Multiples PR,1997,2003,7,18623,18464,4,24269,479,23790,1,12409
18163,Cooperativa D Seguros Multiples PR,1997,2004,8,18627,18481,0,24269,479,23790,1,12409
18163,Cooperativa D Seguros Multiples PR,1997,2005,9,18559,18493,0,24269,479,23790,1,12409
18163,Cooperativa D Seguros Multiples PR,1997,2006,10,18563,18523,0,24269,479,23790,1,12409
18309,Pioneer State Mut Ins Co,1988,1988,1,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1988,1989,2,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1988,1990,3,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1988,1991,4,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1988,1992,5,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1988,1993,6,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1988,1994,7,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1988,1995,8,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1988,1996,9,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1988,1997,10,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1989,1989,1,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1989,1990,2,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1989,1991,3,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1989,1992,4,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1989,1993,5,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1989,1994,6,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1989,1995,7,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1989,1996,8,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1989,1997,9,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1989,1998,10,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1990,1990,1,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1990,1991,2,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1990,1992,3,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1990,1993,4,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1990,1994,5,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1990,1995,6,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1990,1996,7,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1990,1997,8,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1990,1998,9,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1990,1999,10,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1991,1991,1,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1991,1992,2,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1991,1993,3,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1991,1994,4,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1991,1995,5,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1991,1996,6,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1991,1997,7,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1991,1998,8,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1991,1999,9,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1991,2000,10,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1992,1992,1,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1992,1993,2,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1992,1994,3,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1992,1995,4,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1992,1996,5,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1992,1997,6,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1992,1998,7,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1992,1999,8,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1992,2000,9,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1992,2001,10,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1993,1993,1,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1993,1994,2,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1993,1995,3,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1993,1996,4,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1993,1997,5,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1993,1998,6,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1993,1999,7,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1993,2000,8,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1993,2001,9,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1993,2002,10,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1994,1994,1,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1994,1995,2,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1994,1996,3,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1994,1997,4,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1994,1998,5,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1994,1999,6,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1994,2000,7,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1994,2001,8,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1994,2002,9,0,0,0,0,0,0,1,1282
18309,Pioneer State Mut Ins Co,1994,2003,10,0,0,0,0,0,0,1,1282
