GRCODE,GRNAME,AccidentYear,DevelopmentYear,DevelopmentLag,IncurLoss_R1,CumPaidLoss_R1,BulkLoss_R1,EarnedPremDIR_R1,EarnedPremCeded_R1,EarnedPremNet_R1,Single,PostedReserve97_R1
10308,Antilles Ins Co,1990,1997,8,76,71,0,168,50,118,1,185
10308,Antilles Ins Co,1990,1998,9,76,71,0,168,50,118,1,185
10308,Antilles Ins Co,1990,1999,10,77,72,0,168,50,118,1,185
10308,Antilles Ins Co,1991,1991,1,17,5,0,337,82,255,1,185
10308,Antilles Ins Co,1991,1992,2,16,10,0,337,82,255,1,185
10308,Antilles Ins Co,1991,1993,3,10,10,0,337,82,255,1,185
10308,Antilles Ins Co,1991,1994,4,10,10,0,337,82,255,1,185
10308,Antilles Ins Co,1991,1995,5,10,10,0,337,82,255,1,185
10308,Antilles Ins Co,1991,1996,6,10,10,0,337,82,255,1,185
10308,Antilles Ins Co,1991,1997,7,10,10,0,337,82,255,1,185
10308,Antilles Ins Co,1991,1998,8,10,10,0,337,82,255,1,185
10308,Antilles Ins Co,1991,1999,9,10,10,0,337,82,255,1,185
10308,Antilles Ins Co,1991,2000,10,10,10,0,337,82,255,1,185
10308,Antilles Ins Co,1992,1992,1,13,3,0,376,90,286,1,185
10308,Antilles Ins Co,1992,1993,2,3,3,0,376,90,286,1,185
10308,Antilles Ins Co,1992,1994,3,63,3,60,376,90,286,1,185
10308,Antilles Ins Co,1992,1995,4,3,3,0,376,90,286,1,185
10308,Antilles Ins Co,1992,1996,5,3,3,0,376,90,286,1,185
10308,Antilles Ins Co,1992,1997,6,3,3,0,376,90,286,1,185
10308,Antilles Ins Co,1992,1998,7,3,3,0,376,90,286,1,185
10308,Antilles Ins Co,1992,1999,8,3,3,0,376,90,286,1,185
10308,Antilles Ins Co,1992,2000,9,3,3,0,376,90,286,1,185
10308,Antilles Ins Co,1992,2001,10,3,3,0,376,90,286,1,185
10308,Antilles Ins Co,1993,1993,1,0,0,0,281,75,206,1,185
10308,Antilles Ins Co,1993,1994,2,60,0,60,281,75,206,1,185
10308,Antilles Ins Co,1993,1995,3,0,0,0,281,75,206,1,185
10308,Antilles Ins Co,1993,1996,4,0,0,0,281,75,206,1,185
10308,Antilles Ins Co,1993,1997,5,0,0,0,281,75,206,1,185
10308,Antilles Ins Co,1993,1998,6,0,0,0,281,75,206,1,185
10308,Antilles Ins Co,1993,1999,7,0,0,0,281,75,206,1,185
10308,Antilles Ins Co,1993,2000,8,0,0,0,281,75,206,1,185
10308,Antilles Ins Co,1993,2001,9,0,0,0,281,75,206,1,185
10308,Antilles Ins Co,1993,2002,10,0,0,0,281,75,206,1,185
10308,Antilles Ins Co,1994,1994,1,60,0,60,200,62,138,1,185
10308,Antilles Ins Co,1994,1995,2,0,0,0,200,62,138,1,185
10308,Antilles Ins Co,1994,1996,3,0,0,0,200,62,138,1,185
10308,Antilles Ins Co,1994,1997,4,0,0,0,200,62,138,1,185
10308,Antilles Ins Co,1994,1998,5,0,0,0,200,62,138,1,185
10308,Antilles Ins Co,1994,1999,6,0,0,0,200,62,138,1,185
10308,Antilles Ins Co,1994,2000,7,0,0,0,200,62,138,1,185
10308,Antilles Ins Co,1994,2001,8,0,0,0,200,62,138,1,185
10308,Antilles Ins Co,1994,2002,9,0,0,0,200,62,138,1,185
10308,Antilles Ins Co,1994,2003,10,0,0,0,200,62,138,1,185
10308,Antilles Ins Co,1995,1995,1,180,0,180,152,47,105,1,185
10308,Antilles Ins Co,1995,1996,2,0,0,0,152,47,105,1,185
10308,Antilles Ins Co,1995,1997,3,0,0,0,152,47,105,1,185
10308,Antilles Ins Co,1995,1998,4,0,0,0,152,47,105,1,185
10308,Antilles Ins Co,1995,1999,5,0,0,0,152,47,105,1,185
10308,Antilles Ins Co,1995,2000,6,0,0,0,152,47,105,1,185
10308,Antilles Ins Co,1995,2001,7,0,0,0,152,47,105,1,185
10308,Antilles Ins Co,1995,2002,8,0,0,0,152,47,105,1,185
10308,Antilles Ins Co,1995,2003,9,0,0,0,152,47,105,1,185
10308,Antilles Ins Co,1995,2004,10,0,0,0,152,47,105,1,185
10308,Antilles Ins Co,1996,1996,1,180,0,180,142,51,91,1,185
10308,Antilles Ins Co,1996,1997,2,0,0,0,142,51,91,1,185
10308,Antilles Ins Co,1996,1998,3,0,0,0,142,51,91,1,185
10308,Antilles Ins Co,1996,1999,4,0,0,0,142,51,91,1,185
10308,Antilles Ins Co,1996,2000,5,0,0,0,142,51,91,1,185
10308,Antilles Ins Co,1996,2001,6,0,0,0,142,51,91,1,185
10308,Antilles Ins Co,1996,2002,7,0,0,0,142,51,91,1,185
10308,Antilles Ins Co,1996,2003,8,0,0,0,142,51,91,1,185
10308,Antilles Ins Co,1996,2004,9,0,0,0,142,51,91,1,185
10308,Antilles Ins Co,1996,2005,10,0,0,0,142,51,91,1,185
10308,Antilles Ins Co,1997,1997,1,180,0,180,162,58,104,1,185
10308,Antilles Ins Co,1997,1998,2,1,1,0,162,58,104,1,185
10308,Antilles Ins Co,1997,1999,3,1,1,0,162,58,104,1,185
10308,Antilles Ins Co,1997,2000,4,1,1,0,162,58,104,1,185
10308,Antilles Ins Co,1997,2001,5,1,1,0,162,58,104,1,185
10308,Antilles Ins Co,1997,2002,6,1,1,0,162,58,104,1,185
10308,Antilles Ins Co,1997,2003,7,1,1,0,162,58,104,1,185
10308,Antilles Ins Co,1997,2004,8,1,1,0,162,58,104,1,185
10308,Antilles Ins Co,1997,2005,9,1,1,0,162,58,104,1,185
10308,Antilles Ins Co,1997,2006,10,1,1,0,162,58,104,1,185
10380,Leatherstocking Coop Ins  Co,1988,1988,1,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1988,1989,2,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1988,1990,3,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1988,1991,4,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1988,1992,5,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1988,1993,6,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1988,1994,7,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1988,1995,8,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1988,1996,9,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1988,1997,10,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1989,1989,1,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1989,1990,2,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1989,1991,3,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1989,1992,4,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1989,1993,5,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1989,1994,6,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1989,1995,7,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1989,1996,8,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1989,1997,9,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1989,1998,10,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1990,1990,1,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1990,1991,2,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1990,1992,3,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1990,1993,4,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1990,1994,5,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1990,1995,6,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1990,1996,7,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1990,1997,8,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1990,1998,9,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1990,1999,10,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1991,1991,1,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1991,1992,2,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1991,1993,3,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1991,1994,4,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1991,1995,5,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1991,1996,6,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1991,1997,7,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1991,1998,8,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1991,1999,9,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1991,2000,10,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1992,1992,1,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1992,1993,2,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1992,1994,3,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1992,1995,4,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1992,1996,5,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1992,1997,6,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1992,1998,7,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1992,1999,8,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1992,2000,9,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1992,2001,10,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1993,1993,1,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1993,1994,2,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1993,1995,3,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1993,1996,4,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1993,1997,5,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1993,1998,6,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1993,1999,7,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1993,2000,8,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1993,2001,9,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1993,2002,10,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1994,1994,1,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1994,1995,2,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1994,1996,3,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1994,1997,4,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1994,1998,5,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1994,1999,6,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1994,2000,7,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1994,2001,8,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1994,2002,9,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1994,2003,10,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1995,1995,1,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1995,1996,2,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1995,1997,3,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1995,1998,4,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1995,1999,5,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1995,2000,6,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1995,2001,7,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1995,2002,8,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1995,2003,9,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1995,2004,10,0,0,0,0,0,0,1,0
10380,Leatherstocking Coop Ins  Co,1996,1996,1,0,0,0,1,0,1,1,0
10380,Leatherstocking Coop Ins  Co,1996,1997,2,0,0,0,1,0,1,1,0
10380,Leatherstocking Coop Ins  Co,1996,1998,3,0,0,0,1,0,1,1,0
10380,Leatherstocking Coop Ins  Co,1996,1999,4,0,0,0,1,0,1,1,0
10380,Leatherstocking Coop Ins  Co,1996,2000,5,0,0,0,1,0,1,1,0
10380,Leatherstocking Coop Ins  Co,1996,2001,6,0,0,0,1,0,1,1,0
10380,Leatherstocking Coop Ins  Co,1996,2002,7,0,0,0,1,0,1,1,0
10380,Leatherstocking Coop Ins  Co,1996,2003,8,0,0,0,1,0,1,1,0
10380,Leatherstocking Coop Ins  Co,1996,2004,9,0,0,0,1,0,1,1,0
10380,Leatherstocking Coop Ins  Co,1996,2005,10,0,0,0,1,0,1,1,0
10380,Leatherstocking Coop Ins  Co,1997,1997,1,0,0,0,1,0,1,1,0
10380,Leatherstocking Coop Ins  Co,1997,1998,2,0,0,0,1,0,1,1,0
10380,Leatherstocking Coop Ins  Co,1997,1999,3,0,0,0,1,0,1,1,0
10380,Leatherstocking Coop Ins  Co,1997,2000,4,0,0,0,1,0,1,1,0
10380,Leatherstocking Coop Ins  Co,1997,2001,5,0,0,0,1,0,1,1,0
10380,Leatherstocking Coop Ins  Co,1997,2002,6,0,0,0,1,0,1,1,0
10380,Leatherstocking Coop Ins  Co,1997,2003,7,0,0,0,1,0,1,1,0
10380,Leatherstocking Coop Ins  Co,1997,2004,8,0,0,0,1,0,1,1,0
10380,Leatherstocking Coop Ins  Co,1997,2005,9,0,0,0,1,0,1,1,0
10380,Leatherstocking Coop Ins  Co,1997,2006,10,0,0,0,1,0,1,1,0
11126,Yasuda Fire & Marine Ins Co Of Amer,1988,1988,1,605,29,456,1175,364,811,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1988,1989,2,685,190,422,1175,364,811,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1988,1990,3,639,397,180,1175,364,811,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1988,1991,4,386,386,0,1175,364,811,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1988,1992,5,528,394,134,1175,364,811,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1988,1993,6,516,394,122,1175,364,811,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1988,1994,7,486,394,92,1175,364,811,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1988,1995,8,428,395,33,1175,364,811,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1988,1996,9,413,395,18,1175,364,811,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1988,1997,10,410,395,15,1175,364,811,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1989,1989,1,649,13,621,1784,1303,481,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1989,1990,2,535,27,395,1784,1303,481,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1989,1991,3,270,26,244,1784,1303,481,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1989,1992,4,387,52,275,1784,1303,481,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1989,1993,5,415,83,312,1784,1303,481,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1989,1994,6,294,83,191,1784,1303,481,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1989,1995,7,139,83,33,1784,1303,481,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1989,1996,8,160,140,20,1784,1303,481,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1989,1997,9,156,140,16,1784,1303,481,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1989,1998,10,196,140,56,1784,1303,481,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1990,1990,1,488,14,417,1896,493,1403,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1990,1991,2,850,14,836,1896,493,1403,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1990,1992,3,995,25,960,1896,493,1403,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1990,1993,4,594,58,499,1896,493,1403,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1990,1994,5,417,62,320,1896,493,1403,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1990,1995,6,203,135,68,1896,493,1403,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1990,1996,7,181,135,46,1896,493,1403,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1990,1997,8,161,135,26,1896,493,1403,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1990,1998,9,237,170,67,1896,493,1403,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1990,1999,10,176,170,6,1896,493,1403,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1991,1991,1,161,0,161,4574,4305,269,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1991,1992,2,163,18,138,4574,4305,269,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1991,1993,3,551,20,531,4574,4305,269,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1991,1994,4,656,20,636,4574,4305,269,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1991,1995,5,493,20,473,4574,4305,269,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1991,1996,6,356,19,337,4574,4305,269,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1991,1997,7,325,19,306,4574,4305,269,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1991,1998,8,136,19,117,4574,4305,269,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1991,1999,9,29,19,10,4574,4305,269,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1991,2000,10,22,19,3,4574,4305,269,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1992,1992,1,1015,0,1015,6370,4881,1489,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1992,1993,2,817,2,770,6370,4881,1489,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1992,1994,3,970,41,629,6370,4881,1489,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1992,1995,4,793,155,603,6370,4881,1489,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1992,1996,5,813,352,436,6370,4881,1489,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1992,1997,6,854,471,373,6370,4881,1489,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1992,1998,7,634,482,142,6370,4881,1489,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1992,1999,8,538,489,33,6370,4881,1489,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1992,2000,9,602,500,4,6370,4881,1489,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1992,2001,10,558,503,11,6370,4881,1489,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1993,1993,1,1037,0,850,4608,2905,1703,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1993,1994,2,1568,29,1247,4608,2905,1703,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1993,1995,3,1187,287,638,4608,2905,1703,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1993,1996,4,1609,630,593,4608,2905,1703,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1993,1997,5,1905,1006,433,4608,2905,1703,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1993,1998,6,1456,995,300,4608,2905,1703,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1993,1999,7,1257,1148,105,4608,2905,1703,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1993,2000,8,1417,1153,235,4608,2905,1703,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1993,2001,9,1173,1124,11,4608,2905,1703,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1993,2002,10,1127,1124,3,4608,2905,1703,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1994,1994,1,1506,46,1316,3730,1702,2028,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1994,1995,2,2268,72,1759,3730,1702,2028,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1994,1996,3,1914,207,1271,3730,1702,2028,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1994,1997,4,1813,469,1097,3730,1702,2028,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1994,1998,5,1622,495,644,3730,1702,2028,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1994,1999,6,1344,834,475,3730,1702,2028,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1994,2000,7,958,858,81,3730,1702,2028,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1994,2001,8,847,823,24,3730,1702,2028,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1994,2002,9,827,794,10,3730,1702,2028,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1994,2003,10,811,794,9,3730,1702,2028,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1995,1995,1,2194,14,1949,3451,1896,1555,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1995,1996,2,2203,60,1797,3451,1896,1555,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1995,1997,3,2350,350,1324,3451,1896,1555,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1995,1998,4,1627,716,876,3451,1896,1555,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1995,1999,5,1454,719,529,3451,1896,1555,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1995,2000,6,1055,820,214,3451,1896,1555,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1995,2001,7,932,820,112,3451,1896,1555,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1995,2002,8,858,831,27,3451,1896,1555,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1995,2003,9,831,822,9,3451,1896,1555,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1995,2004,10,832,822,10,3451,1896,1555,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1996,1996,1,2317,13,2249,3805,1740,2065,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1996,1997,2,2002,92,1797,3805,1740,2065,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1996,1998,3,1624,99,1342,3805,1740,2065,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1996,1999,4,1194,182,974,3805,1740,2065,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1996,2000,5,479,298,118,3805,1740,2065,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1996,2001,6,435,379,56,3805,1740,2065,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1996,2002,7,331,301,28,3805,1740,2065,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1996,2003,8,339,301,8,3805,1740,2065,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1996,2004,9,461,449,12,3805,1740,2065,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1996,2005,10,447,436,11,3805,1740,2065,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1997,1997,1,1501,15,1452,3433,1938,1495,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1997,1998,2,1467,71,1389,3433,1938,1495,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1997,1999,3,1093,43,984,3433,1938,1495,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1997,2000,4,413,52,194,3433,1938,1495,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1997,2001,5,686,174,402,3433,1938,1495,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1997,2002,6,275,229,42,3433,1938,1495,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1997,2003,7,233,221,8,3433,1938,1495,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1997,2004,8,252,222,31,3433,1938,1495,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1997,2005,9,236,223,14,3433,1938,1495,1,9256
11126,Yasuda Fire & Marine Ins Co Of Amer,1997,2006,10,-504,-547,43,3433,1938,1495,1,9256
11487,Imperial Cas & Ind Co,1988,1988,1,0,0,0,-12,-25,13,1,534
11487,Imperial Cas & Ind Co,1988,1989,2,0,0,0,-12,-25,13,1,534
11487,Imperial Cas & Ind Co,1988,1990,3,0,0,0,-12,-25,13,1,534
11487,Imperial Cas & Ind Co,1988,1991,4,0,0,0,-12,-25,13,1,534
11487,Imperial Cas & Ind Co,1988,1992,5,0,0,0,-12,-25,13,1,534
11487,Imperial Cas & Ind Co,1988,1993,6,0,0,0,-12,-25,13,1,534
11487,Imperial Cas & Ind Co,1988,1994,7,0,0,0,-12,-25,13,1,534
11487,Imperial Cas & Ind Co,1988,1995,8,0,0,0,-12,-25,13,1,534
11487,Imperial Cas & Ind Co,1988,1996,9,0,0,0,-12,-25,13,1,534
11487,Imperial Cas & Ind Co,1988,1997,10,0,0,0,-12,-25,13,1,534
11487,Imperial Cas & Ind Co,1989,1989,1,0,0,0,-4,1,-5,1,534
11487,Imperial Cas & Ind Co,1989,1990,2,0,0,0,-4,1,-5,1,534
11487,Imperial Cas & Ind Co,1989,1991,3,0,0,0,-4,1,-5,1,534
11487,Imperial Cas & Ind Co,1989,1992,4,0,0,0,-4,1,-5,1,534
11487,Imperial Cas & Ind Co,1989,1993,5,0,0,0,-4,1,-5,1,534
11487,Imperial Cas & Ind Co,1989,1994,6,0,0,0,-4,1,-5,1,534
11487,Imperial Cas & Ind Co,1989,1995,7,0,0,0,-4,1,-5,1,534
11487,Imperial Cas & Ind Co,1989,1996,8,0,0,0,-4,1,-5,1,534
11487,Imperial Cas & Ind Co,1989,1997,9,0,0,0,-4,1,-5,1,534
11487,Imperial Cas & Ind Co,1989,1998,10,0,0,0,-4,1,-5,1,534
11487,Imperial Cas & Ind Co,1990,1990,1,0,0,0,0,0,0,1,534
11487,Imperial Cas & Ind Co,1990,1991,2,0,0,0,0,0,0,1,534
11487,Imperial Cas & Ind Co,1990,1992,3,0,0,0,0,0,0,1,534
11487,Imperial Cas & Ind Co,1990,1993,4,0,0,0,0,0,0,1,534
11487,Imperial Cas & Ind Co,1990,1994,5,0,0,0,0,0,0,1,534
11487,Imperial Cas & Ind Co,1990,1995,6,0,0,0,0,0,0,1,534
11487,Imperial Cas & Ind Co,1990,1996,7,0,0,0,0,0,0,1,534
11487,Imperial Cas & Ind Co,1990,1997,8,0,0,0,0,0,0,1,534
11487,Imperial Cas & Ind Co,1990,1998,9,0,0,0,0,0,0,1,534
11487,Imperial Cas & Ind Co,1990,1999,10,0,0,0,0,0,0,1,534
11487,Imperial Cas & Ind Co,1991,1991,1,0,0,0,0,0,0,1,534
11487,Imperial Cas & Ind Co,1991,1992,2,0,0,0,0,0,0,1,534
