GRCODE,GRNAME,AccidentYear,DevelopmentYear,DevelopmentLag,IncurLoss_D,CumPaidLoss_D,BulkLoss_D,EarnedPremDIR_D,EarnedPremCeded_D,EarnedPremNet_D,Single,PostedReserve97_D
15792,Underwriters At Lloyds London,1997,1997,1,20,0,20,0,0,0,1,158
15792,Underwriters At Lloyds London,1997,1998,2,5,0,5,0,0,0,1,158
15792,Underwriters At Lloyds London,1997,1999,3,95,0,95,0,0,0,1,158
15792,Underwriters At Lloyds London,1997,2000,4,0,0,0,0,0,0,1,158
15792,Underwriters At Lloyds London,1997,2001,5,0,0,0,0,0,0,1,158
15792,Underwriters At Lloyds London,1997,2002,6,0,0,0,0,0,0,1,158
15792,Underwriters At Lloyds London,1997,2003,7,0,0,0,0,0,0,1,158
15792,Underwriters At Lloyds London,1997,2004,8,0,0,0,0,0,0,1,158
15792,Underwriters At Lloyds London,1997,2005,9,0,0,0,0,0,0,1,158
15792,Underwriters At Lloyds London,1997,2006,10,0,0,0,0,0,0,1,158
15911,American Mining Ins Co Inc,1988,1988,1,0,0,0,0,0,0,1,20186
15911,American Mining Ins Co Inc,1988,1989,2,0,0,0,0,0,0,1,20186
15911,American Mining Ins Co Inc,1988,1990,3,0,0,0,0,0,0,1,20186
15911,American Mining Ins Co Inc,1988,1991,4,0,0,0,0,0,0,1,20186
15911,American Mining Ins Co Inc,1988,1992,5,0,0,0,0,0,0,1,20186
15911,American Mining Ins Co Inc,1988,1993,6,0,0,0,0,0,0,1,20186
15911,American Mining Ins Co Inc,1988,1994,7,0,0,0,0,0,0,1,20186
15911,American Mining Ins Co Inc,1988,1995,8,0,0,0,0,0,0,1,20186
15911,American Mining Ins Co Inc,1988,1996,9,0,0,0,0,0,0,1,20186
15911,American Mining Ins Co Inc,1988,1997,10,0,0,0,0,0,0,1,20186
15911,American Mining Ins Co Inc,1989,1989,1,125,7,118,261,68,193,1,20186
15911,American Mining Ins Co Inc,1989,1990,2,118,54,57,261,68,193,1,20186
15911,American Mining Ins Co Inc,1989,1991,3,113,66,47,261,68,193,1,20186
15911,American Mining Ins Co Inc,1989,1992,4,66,66,0,261,68,193,1,20186
15911,American Mining Ins Co Inc,1989,1993,5,66,66,0,261,68,193,1,20186
15911,American Mining Ins Co Inc,1989,1994,6,66,66,0,261,68,193,1,20186
15911,American Mining Ins Co Inc,1989,1995,7,81,67,5,261,68,193,1,20186
15911,American Mining Ins Co Inc,1989,1996,8,81,67,5,261,68,193,1,20186
15911,American Mining Ins Co Inc,1989,1997,9,72,67,5,261,68,193,1,20186
15911,American Mining Ins Co Inc,1989,1998,10,67,67,0,261,68,193,1,20186
15911,American Mining Ins Co Inc,1990,1990,1,1223,367,309,2466,493,1973,1,20186
15911,American Mining Ins Co Inc,1990,1991,2,1247,938,27,2466,493,1973,1,20186
15911,American Mining Ins Co Inc,1990,1992,3,1689,1388,10,2466,493,1973,1,20186
15911,American Mining Ins Co Inc,1990,1993,4,1744,1691,0,2466,493,1973,1,20186
15911,American Mining Ins Co Inc,1990,1994,5,1760,1742,0,2466,493,1973,1,20186
15911,American Mining Ins Co Inc,1990,1995,6,1812,1757,16,2466,493,1973,1,20186
15911,American Mining Ins Co Inc,1990,1996,7,2158,1767,70,2466,493,1973,1,20186
15911,American Mining Ins Co Inc,1990,1997,8,2245,1785,30,2466,493,1973,1,20186
15911,American Mining Ins Co Inc,1990,1998,9,2236,1815,30,2466,493,1973,1,20186
15911,American Mining Ins Co Inc,1990,1999,10,2457,2021,20,2466,493,1973,1,20186
15911,American Mining Ins Co Inc,1991,1991,1,2412,900,309,5095,1243,3852,1,20186
15911,American Mining Ins Co Inc,1991,1992,2,2555,2245,10,5095,1243,3852,1,20186
15911,American Mining Ins Co Inc,1991,1993,3,3033,2845,0,5095,1243,3852,1,20186
15911,American Mining Ins Co Inc,1991,1994,4,3159,3019,0,5095,1243,3852,1,20186
15911,American Mining Ins Co Inc,1991,1995,5,3243,3208,22,5095,1243,3852,1,20186
15911,American Mining Ins Co Inc,1991,1996,6,3334,3227,70,5095,1243,3852,1,20186
15911,American Mining Ins Co Inc,1991,1997,7,3529,3265,35,5095,1243,3852,1,20186
15911,American Mining Ins Co Inc,1991,1998,8,3718,3310,30,5095,1243,3852,1,20186
15911,American Mining Ins Co Inc,1991,1999,9,3657,3368,20,5095,1243,3852,1,20186
15911,American Mining Ins Co Inc,1991,2000,10,3728,3385,20,5095,1243,3852,1,20186
15911,American Mining Ins Co Inc,1992,1992,1,3812,1191,770,7580,1552,6028,1,20186
15911,American Mining Ins Co Inc,1992,1993,2,3812,2742,111,7580,1552,6028,1,20186
15911,American Mining Ins Co Inc,1992,1994,3,3916,3233,187,7580,1552,6028,1,20186
15911,American Mining Ins Co Inc,1992,1995,4,3956,3446,66,7580,1552,6028,1,20186
15911,American Mining Ins Co Inc,1992,1996,5,4240,3621,95,7580,1552,6028,1,20186
15911,American Mining Ins Co Inc,1992,1997,6,4241,3837,35,7580,1552,6028,1,20186
15911,American Mining Ins Co Inc,1992,1998,7,4251,3942,30,7580,1552,6028,1,20186
15911,American Mining Ins Co Inc,1992,1999,8,4177,4013,30,7580,1552,6028,1,20186
15911,American Mining Ins Co Inc,1992,2000,9,4185,4005,20,7580,1552,6028,1,20186
15911,American Mining Ins Co Inc,1992,2001,10,4192,4016,15,7580,1552,6028,1,20186
15911,American Mining Ins Co Inc,1993,1993,1,6812,1738,1318,13044,2565,10479,1,20186
15911,American Mining Ins Co Inc,1993,1994,2,6916,3628,361,13044,2565,10479,1,20186
15911,American Mining Ins Co Inc,1993,1995,3,7063,4653,338,13044,2565,10479,1,20186
15911,American Mining Ins Co Inc,1993,1996,4,7104,5317,90,13044,2565,10479,1,20186
15911,American Mining Ins Co Inc,1993,1997,5,6950,5695,35,13044,2565,10479,1,20186
15911,American Mining Ins Co Inc,1993,1998,6,7091,5821,20,13044,2565,10479,1,20186
15911,American Mining Ins Co Inc,1993,1999,7,6889,5968,20,13044,2565,10479,1,20186
15911,American Mining Ins Co Inc,1993,2000,8,6935,6247,25,13044,2565,10479,1,20186
15911,American Mining Ins Co Inc,1993,2001,9,7039,6374,15,13044,2565,10479,1,20186
15911,American Mining Ins Co Inc,1993,2002,10,7092,6578,15,13044,2565,10479,1,20186
15911,American Mining Ins Co Inc,1994,1994,1,9238,2269,1605,17448,3625,13823,1,20186
15911,American Mining Ins Co Inc,1994,1995,2,9500,5133,628,17448,3625,13823,1,20186
15911,American Mining Ins Co Inc,1994,1996,3,9389,6357,500,17448,3625,13823,1,20186
15911,American Mining Ins Co Inc,1994,1997,4,9331,7129,175,17448,3625,13823,1,20186
15911,American Mining Ins Co Inc,1994,1998,5,9263,7955,88,17448,3625,13823,1,20186
15911,American Mining Ins Co Inc,1994,1999,6,9093,8198,90,17448,3625,13823,1,20186
15911,American Mining Ins Co Inc,1994,2000,7,9053,8349,97,17448,3625,13823,1,20186
15911,American Mining Ins Co Inc,1994,2001,8,8881,8436,52,17448,3625,13823,1,20186
15911,American Mining Ins Co Inc,1994,2002,9,8796,8534,43,17448,3625,13823,1,20186
15911,American Mining Ins Co Inc,1994,2003,10,8844,8351,46,17448,3625,13823,1,20186
15911,American Mining Ins Co Inc,1995,1995,1,9061,2636,1501,16942,3769,13173,1,20186
15911,American Mining Ins Co Inc,1995,1996,2,9468,5251,200,16942,3769,13173,1,20186
15911,American Mining Ins Co Inc,1995,1997,3,10110,6732,185,16942,3769,13173,1,20186
15911,American Mining Ins Co Inc,1995,1998,4,10134,7942,152,16942,3769,13173,1,20186
15911,American Mining Ins Co Inc,1995,1999,5,10114,8745,139,16942,3769,13173,1,20186
15911,American Mining Ins Co Inc,1995,2000,6,10039,9176,163,16942,3769,13173,1,20186
15911,American Mining Ins Co Inc,1995,2001,7,9957,9270,117,16942,3769,13173,1,20186
15911,American Mining Ins Co Inc,1995,2002,8,9978,9375,101,16942,3769,13173,1,20186
15911,American Mining Ins Co Inc,1995,2003,9,9889,7896,187,16942,3769,13173,1,20186
15911,American Mining Ins Co Inc,1995,2004,10,9698,8419,109,16942,3769,13173,1,20186
15911,American Mining Ins Co Inc,1996,1996,1,9204,2209,2808,16145,2624,13521,1,20186
15911,American Mining Ins Co Inc,1996,1997,2,8972,4152,2531,16145,2624,13521,1,20186
15911,American Mining Ins Co Inc,1996,1998,3,9067,5130,2184,16145,2624,13521,1,20186
15911,American Mining Ins Co Inc,1996,1999,4,7266,5701,341,16145,2624,13521,1,20186
15911,American Mining Ins Co Inc,1996,2000,5,7028,6247,91,16145,2624,13521,1,20186
15911,American Mining Ins Co Inc,1996,2001,6,6871,6443,25,16145,2624,13521,1,20186
15911,American Mining Ins Co Inc,1996,2002,7,6897,6635,7,16145,2624,13521,1,20186
15911,American Mining Ins Co Inc,1996,2003,8,6954,6465,17,16145,2624,13521,1,20186
15911,American Mining Ins Co Inc,1996,2004,9,7072,6517,30,16145,2624,13521,1,20186
15911,American Mining Ins Co Inc,1996,2005,10,7084,6572,37,16145,2624,13521,1,20186
15911,American Mining Ins Co Inc,1997,1997,1,9309,1912,3236,15957,1932,14025,1,20186
15911,American Mining Ins Co Inc,1997,1998,2,9348,4158,2804,15957,1932,14025,1,20186
15911,American Mining Ins Co Inc,1997,1999,3,9101,5055,2040,15957,1932,14025,1,20186
15911,American Mining Ins Co Inc,1997,2000,4,7608,5794,252,15957,1932,14025,1,20186
15911,American Mining Ins Co Inc,1997,2001,5,7390,6446,30,15957,1932,14025,1,20186
15911,American Mining Ins Co Inc,1997,2002,6,7662,6842,16,15957,1932,14025,1,20186
15911,American Mining Ins Co Inc,1997,2003,7,7719,7042,71,15957,1932,14025,1,20186
15911,American Mining Ins Co Inc,1997,2004,8,7719,7201,65,15957,1932,14025,1,20186
15911,American Mining Ins Co Inc,1997,2005,9,7732,7268,57,15957,1932,14025,1,20186
15911,American Mining Ins Co Inc,1997,2006,10,7713,7319,43,15957,1932,14025,1,20186
16446,Farmers Ins Co of Flemington,1988,1988,1,166,21,108,635,339,296,1,2135
16446,Farmers Ins Co of Flemington,1988,1989,2,194,63,73,635,339,296,1,2135
16446,Farmers Ins Co of Flemington,1988,1990,3,181,85,44,635,339,296,1,2135
16446,Farmers Ins Co of Flemington,1988,1991,4,176,100,27,635,339,296,1,2135
16446,Farmers Ins Co of Flemington,1988,1992,5,144,111,22,635,339,296,1,2135
16446,Farmers Ins Co of Flemington,1988,1993,6,145,118,17,635,339,296,1,2135
16446,Farmers Ins Co of Flemington,1988,1994,7,128,118,1,635,339,296,1,2135
16446,Farmers Ins Co of Flemington,1988,1995,8,128,119,0,635,339,296,1,2135
16446,Farmers Ins Co of Flemington,1988,1996,9,128,119,3,635,339,296,1,2135
16446,Farmers Ins Co of Flemington,1988,1997,10,126,122,0,635,339,296,1,2135
16446,Farmers Ins Co of Flemington,1989,1989,1,248,23,203,934,542,392,1,2135
16446,Farmers Ins Co of Flemington,1989,1990,2,253,77,108,934,542,392,1,2135
16446,Farmers Ins Co of Flemington,1989,1991,3,252,93,108,934,542,392,1,2135
16446,Farmers Ins Co of Flemington,1989,1992,4,166,112,32,934,542,392,1,2135
16446,Farmers Ins Co of Flemington,1989,1993,5,167,121,27,934,542,392,1,2135
16446,Farmers Ins Co of Flemington,1989,1994,6,135,128,1,934,542,392,1,2135
16446,Farmers Ins Co of Flemington,1989,1995,7,136,133,0,934,542,392,1,2135
16446,Farmers Ins Co of Flemington,1989,1996,8,161,134,4,934,542,392,1,2135
16446,Farmers Ins Co of Flemington,1989,1997,9,148,140,0,934,542,392,1,2135
16446,Farmers Ins Co of Flemington,1989,1998,10,151,141,5,934,542,392,1,2135
16446,Farmers Ins Co of Flemington,1990,1990,1,375,42,223,1407,836,571,1,2135
16446,Farmers Ins Co of Flemington,1990,1991,2,433,176,98,1407,836,571,1,2135
16446,Farmers Ins Co of Flemington,1990,1992,3,429,261,87,1407,836,571,1,2135
16446,Farmers Ins Co of Flemington,1990,1993,4,439,295,67,1407,836,571,1,2135
16446,Farmers Ins Co of Flemington,1990,1994,5,593,328,212,1407,836,571,1,2135
16446,Farmers Ins Co of Flemington,1990,1995,6,389,350,4,1407,836,571,1,2135
16446,Farmers Ins Co of Flemington,1990,1996,7,436,364,11,1407,836,571,1,2135
16446,Farmers Ins Co of Flemington,1990,1997,8,425,377,0,1407,836,571,1,2135
16446,Farmers Ins Co of Flemington,1990,1998,9,441,383,16,1407,836,571,1,2135
16446,Farmers Ins Co of Flemington,1990,1999,10,438,395,10,1407,836,571,1,2135
16446,Farmers Ins Co of Flemington,1991,1991,1,565,98,272,1915,1089,826,1,2135
16446,Farmers Ins Co of Flemington,1991,1992,2,695,295,212,1915,1089,826,1,2135
16446,Farmers Ins Co of Flemington,1991,1993,3,660,379,122,1915,1089,826,1,2135
16446,Farmers Ins Co of Flemington,1991,1994,4,745,432,196,1915,1089,826,1,2135
16446,Farmers Ins Co of Flemington,1991,1995,5,625,474,28,1915,1089,826,1,2135
16446,Farmers Ins Co of Flemington,1991,1996,6,638,534,13,1915,1089,826,1,2135
16446,Farmers Ins Co of Flemington,1991,1997,7,598,551,0,1915,1089,826,1,2135
16446,Farmers Ins Co of Flemington,1991,1998,8,636,559,23,1915,1089,826,1,2135
16446,Farmers Ins Co of Flemington,1991,1999,9,643,588,17,1915,1089,826,1,2135
16446,Farmers Ins Co of Flemington,1991,2000,10,643,595,17,1915,1089,826,1,2135
16446,Farmers Ins Co of Flemington,1992,1992,1,666,137,326,1913,968,945,1,2135
16446,Farmers Ins Co of Flemington,1992,1993,2,703,313,199,1913,968,945,1,2135
16446,Farmers Ins Co of Flemington,1992,1994,3,947,413,379,1913,968,945,1,2135
16446,Farmers Ins Co of Flemington,1992,1995,4,718,528,55,1913,968,945,1,2135
16446,Farmers Ins Co of Flemington,1992,1996,5,722,580,9,1913,968,945,1,2135
16446,Farmers Ins Co of Flemington,1992,1997,6,698,583,0,1913,968,945,1,2135
16446,Farmers Ins Co of Flemington,1992,1998,7,721,621,22,1913,968,945,1,2135
16446,Farmers Ins Co of Flemington,1992,1999,8,738,632,22,1913,968,945,1,2135
16446,Farmers Ins Co of Flemington,1992,2000,9,707,639,9,1913,968,945,1,2135
16446,Farmers Ins Co of Flemington,1992,2001,10,726,644,35,1913,968,945,1,2135
16446,Farmers Ins Co of Flemington,1993,1993,1,694,129,351,2422,1566,856,1,2135
16446,Farmers Ins Co of Flemington,1993,1994,2,980,269,494,2422,1566,856,1,2135
16446,Farmers Ins Co of Flemington,1993,1995,3,593,370,105,2422,1566,856,1,2135
16446,Farmers Ins Co of Flemington,1993,1996,4,634,436,22,2422,1566,856,1,2135
16446,Farmers Ins Co of Flemington,1993,1997,5,583,482,0,2422,1566,856,1,2135
16446,Farmers Ins Co of Flemington,1993,1998,6,586,505,20,2422,1566,856,1,2135
16446,Farmers Ins Co of Flemington,1993,1999,7,581,518,18,2422,1566,856,1,2135
16446,Farmers Ins Co of Flemington,1993,2000,8,606,527,24,2422,1566,856,1,2135
16446,Farmers Ins Co of Flemington,1993,2001,9,633,536,51,2422,1566,856,1,2135
16446,Farmers Ins Co of Flemington,1993,2002,10,600,537,23,2422,1566,856,1,2135
16446,Farmers Ins Co of Flemington,1994,1994,1,791,138,417,2004,536,1468,1,2135
16446,Farmers Ins Co of Flemington,1994,1995,2,945,351,372,2004,536,1468,1,2135
16446,Farmers Ins Co of Flemington,1994,1996,3,936,485,166,2004,536,1468,1,2135
16446,Farmers Ins Co of Flemington,1994,1997,4,803,583,0,2004,536,1468,1,2135
16446,Farmers Ins Co of Flemington,1994,1998,5,799,641,43,2004,536,1468,1,2135
16446,Farmers Ins Co of Flemington,1994,1999,6,789,659,36,2004,536,1468,1,2135
16446,Farmers Ins Co of Flemington,1994,2000,7,774,678,24,2004,536,1468,1,2135
16446,Farmers Ins Co of Flemington,1994,2001,8,824,683,58,2004,536,1468,1,2135
16446,Farmers Ins Co of Flemington,1994,2002,9,779,687,32,2004,536,1468,1,2135
16446,Farmers Ins Co of Flemington,1994,2003,10,772,696,22,2004,536,1468,1,2135
16446,Farmers Ins Co of Flemington,1995,1995,1,1132,125,346,2052,352,1700,1,2135
16446,Farmers Ins Co of Flemington,1995,1996,2,1104,457,380,2052,352,1700,1,2135
16446,Farmers Ins Co of Flemington,1995,1997,3,1096,591,344,2052,352,1700,1,2135
16446,Farmers Ins Co of Flemington,1995,1998,4,794,655,23,2052,352,1700,1,2135
16446,Farmers Ins Co of Flemington,1995,1999,5,785,688,8,2052,352,1700,1,2135
16446,Farmers Ins Co of Flemington,1995,2000,6,776,711,10,2052,352,1700,1,2135
16446,Farmers Ins Co of Flemington,1995,2001,7,839,724,67,2052,352,1700,1,2135
16446,Farmers Ins Co of Flemington,1995,2002,8,784,729,12,2052,352,1700,1,2135
16446,Farmers Ins Co of Flemington,1995,2003,9,790,744,20,2052,352,1700,1,2135
16446,Farmers Ins Co of Flemington,1995,2004,10,787,749,12,2052,352,1700,1,2135
16446,Farmers Ins Co of Flemington,1996,1996,1,1014,292,502,1819,249,1570,1,2135
16446,Farmers Ins Co of Flemington,1996,1997,2,1009,660,81,1819,249,1570,1,2135
16446,Farmers Ins Co of Flemington,1996,1998,3,1130,774,79,1819,249,1570,1,2135
16446,Farmers Ins Co of Flemington,1996,1999,4,1157,879,39,1819,249,1570,1,2135
16446,Farmers Ins Co of Flemington,1996,2000,5,1249,941,37,1819,249,1570,1,2135
16446,Farmers Ins Co of Flemington,1996,2001,6,1353,1086,80,1819,249,1570,1,2135
16446,Farmers Ins Co of Flemington,1996,2002,7,1327,1111,26,1819,249,1570,1,2135
16446,Farmers Ins Co of Flemington,1996,2003,8,1368,1200,19,1819,249,1570,1,2135
16446,Farmers Ins Co of Flemington,1996,2004,9,1360,1207,11,1819,249,1570,1,2135
16446,Farmers Ins Co of Flemington,1996,2005,10,1210,1206,1,1819,249,1570,1,2135
16446,Farmers Ins Co of Flemington,1997,1997,1,907,256,392,1232,140,1092,1,2135
16446,Farmers Ins Co of Flemington,1997,1998,2,838,473,162,1232,140,1092,1,2135
16446,Farmers Ins Co of Flemington,1997,1999,3,797,569,64,1232,140,1092,1,2135
16446,Farmers Ins Co of Flemington,1997,2000,4,836,696,47,1232,140,1092,1,2135
16446,Farmers Ins Co of Flemington,1997,2001,5,798,665,80,1232,140,1092,1,2135
16446,Farmers Ins Co of Flemington,1997,2002,6,728,673,16,1232,140,1092,1,2135
16446,Farmers Ins Co of Flemington,1997,2003,7,757,740,13,1232,140,1092,1,2135
16446,Farmers Ins Co of Flemington,1997,2004,8,831,772,11,1232,140,1092,1,2135
16446,Farmers Ins Co of Flemington,1997,2005,9,823,789,3,1232,140,1092,1,2135
16446,Farmers Ins Co of Flemington,1997,2006,10,826,778,12,1232,140,1092,1,2135
18309,Pioneer State Mut Ins Co,1988,1988,1,379,226,0,972,152,820,1,3876
18309,Pioneer State Mut Ins Co,1988,1989,2,547,366,5,972,152,820,1,3876
18309,Pioneer State Mut Ins Co,1988,1990,3,557,414,12,972,152,820,1,3876
18309,Pioneer State Mut Ins Co,1988,1991,4,522,472,11,972,152,820,1,3876
18309,Pioneer State Mut Ins Co,1988,1992,5,534,486,5,972,152,820,1,3876
18309,Pioneer State Mut Ins Co,1988,1993,6,536,499,3,972,152,820,1,3876
18309,Pioneer State Mut Ins Co,1988,1994,7,569,505,2,972,152,820,1,3876
18309,Pioneer State Mut Ins Co,1988,1995,8,564,509,5,972,152,820,1,3876
18309,Pioneer State Mut Ins Co,1988,1996,9,537,512,0,972,152,820,1,3876
18309,Pioneer State Mut Ins Co,1988,1997,10,535,512,0,972,152,820,1,3876
18309,Pioneer State Mut Ins Co,1989,1989,1,410,144,52,1170,168,1002,1,3876
18309,Pioneer State Mut Ins Co,1989,1990,2,624,392,21,1170,168,1002,1,3876
18309,Pioneer State Mut Ins Co,1989,1991,3,752,658,33,1170,168,1002,1,3876
18309,Pioneer State Mut Ins Co,1989,1992,4,769,700,17,1170,168,1002,1,3876
18309,Pioneer State Mut Ins Co,1989,1993,5,800,789,1,1170,168,1002,1,3876
18309,Pioneer State Mut Ins Co,1989,1994,6,867,813,0,1170,168,1002,1,3876
18309,Pioneer State Mut Ins Co,1989,1995,7,893,833,5,1170,168,1002,1,3876
18309,Pioneer State Mut Ins Co,1989,1996,8,873,856,5,1170,168,1002,1,3876
18309,Pioneer State Mut Ins Co,1989,1997,9,868,877,3,1170,168,1002,1,3876
18309,Pioneer State Mut Ins Co,1989,1998,10,848,847,7,1170,168,1002,1,3876
18309,Pioneer State Mut Ins Co,1990,1990,1,676,321,68,1414,178,1236,1,3876
18309,Pioneer State Mut Ins Co,1990,1991,2,883,640,41,1414,178,1236,1,3876
18309,Pioneer State Mut Ins Co,1990,1992,3,1019,892,33,1414,178,1236,1,3876
18309,Pioneer State Mut Ins Co,1990,1993,4,1037,968,7,1414,178,1236,1,3876
18309,Pioneer State Mut Ins Co,1990,1994,5,1143,1040,3,1414,178,1236,1,3876
18309,Pioneer State Mut Ins Co,1990,1995,6,1190,1113,11,1414,178,1236,1,3876
18309,Pioneer State Mut Ins Co,1990,1996,7,1203,1098,13,1414,178,1236,1,3876
18309,Pioneer State Mut Ins Co,1990,1997,8,1236,1195,5,1414,178,1236,1,3876
18309,Pioneer State Mut Ins Co,1990,1998,9,1172,1118,14,1414,178,1236,1,3876
18309,Pioneer State Mut Ins Co,1990,1999,10,1165,1120,1,1414,178,1236,1,3876
18309,Pioneer State Mut Ins Co,1991,1991,1,896,384,41,1704,218,1486,1,3876
18309,Pioneer State Mut Ins Co,1991,1992,2,1026,724,38,1704,218,1486,1,3876
18309,Pioneer State Mut Ins Co,1991,1993,3,1080,881,20,1704,218,1486,1,3876
18309,Pioneer State Mut Ins Co,1991,1994,4,1269,999,14,1704,218,1486,1,3876
18309,Pioneer State Mut Ins Co,1991,1995,5,1248,1089,36,1704,218,1486,1,3876
18309,Pioneer State Mut Ins Co,1991,1996,6,1237,1105,24,1704,218,1486,1,3876
18309,Pioneer State Mut Ins Co,1991,1997,7,1231,1194,22,1704,218,1486,1,3876
18309,Pioneer State Mut Ins Co,1991,1998,8,1185,1131,29,1704,218,1486,1,3876
18309,Pioneer State Mut Ins Co,1991,1999,9,1201,1136,10,1704,218,1486,1,3876
18309,Pioneer State Mut Ins Co,1991,2000,10,1198,1128,10,1704,218,1486,1,3876
18309,Pioneer State Mut Ins Co,1992,1992,1,867,403,108,2282,272,2010,1,3876
18309,Pioneer State Mut Ins Co,1992,1993,2,1061,823,30,2282,272,2010,1,3876
18309,Pioneer State Mut Ins Co,1992,1994,3,1376,1027,22,2282,272,2010,1,3876
18309,Pioneer State Mut Ins Co,1992,1995,4,1439,1288,78,2282,272,2010,1,3876
18309,Pioneer State Mut Ins Co,1992,1996,5,1407,1225,81,2282,272,2010,1,3876
18309,Pioneer State Mut Ins Co,1992,1997,6,1341,1229,30,2282,272,2010,1,3876
18309,Pioneer State Mut Ins Co,1992,1998,7,1353,1229,41,2282,272,2010,1,3876
18309,Pioneer State Mut Ins Co,1992,1999,8,1302,1228,23,2282,272,2010,1,3876
18309,Pioneer State Mut Ins Co,1992,2000,9,1302,1229,24,2282,272,2010,1,3876
18309,Pioneer State Mut Ins Co,1992,2001,10,1317,1229,37,2282,272,2010,1,3876
18309,Pioneer State Mut Ins Co,1993,1993,1,1200,494,149,2770,321,2449,1,3876
18309,Pioneer State Mut Ins Co,1993,1994,2,1634,982,60,2770,321,2449,1,3876
18309,Pioneer State Mut Ins Co,1993,1995,3,1916,1370,156,2770,321,2449,1,3876
18309,Pioneer State Mut Ins Co,1993,1996,4,1877,1614,139,2770,321,2449,1,3876
18309,Pioneer State Mut Ins Co,1993,1997,5,1885,1687,88,2770,321,2449,1,3876
18309,Pioneer State Mut Ins Co,1993,1998,6,1816,1702,27,2770,321,2449,1,3876
18309,Pioneer State Mut Ins Co,1993,1999,7,1799,1707,43,2770,321,2449,1,3876
18309,Pioneer State Mut Ins Co,1993,2000,8,1757,1708,6,2770,321,2449,1,3876
18309,Pioneer State Mut Ins Co,1993,2001,9,1760,1712,11,2770,321,2449,1,3876
18309,Pioneer State Mut Ins Co,1993,2002,10,1747,1712,6,2770,321,2449,1,3876
18309,Pioneer State Mut Ins Co,1994,1994,1,878,288,260,2830,292,2538,1,3876
18309,Pioneer State Mut Ins Co,1994,1995,2,1293,660,330,2830,292,2538,1,3876
18309,Pioneer State Mut Ins Co,1994,1996,3,1560,925,292,2830,292,2538,1,3876
18309,Pioneer State Mut Ins Co,1994,1997,4,1490,1019,187,2830,292,2538,1,3876
18309,Pioneer State Mut Ins Co,1994,1998,5,1472,1232,82,2830,292,2538,1,3876
18309,Pioneer State Mut Ins Co,1994,1999,6,1594,1460,61,2830,292,2538,1,3876
18309,Pioneer State Mut Ins Co,1994,2000,7,1426,1356,8,2830,292,2538,1,3876
