GRCODE,GRNAME,AccidentYear,DevelopmentYear,DevelopmentLag,IncurLoss_F2,CumPaidLoss_F2,BulkLoss_F2,EarnedPremDIR_F2,EarnedPremCeded_F2,EarnedPremNet_F2,Single,PostedReserve97_F2
33049,State Volunteer Mut Ins Co,1997,1999,3,66505,28096,0,81569,18186,63383,1,261124
33049,State Volunteer Mut Ins Co,1997,2000,4,65783,41589,0,81569,18186,63383,1,261124
33049,State Volunteer Mut Ins Co,1997,2001,5,68665,49325,0,81569,18186,63383,1,261124
33049,State Volunteer Mut Ins Co,1997,2002,6,65948,57986,0,81569,18186,63383,1,261124
33049,State Volunteer Mut Ins Co,1997,2003,7,66388,62876,0,81569,18186,63383,1,261124
33049,State Volunteer Mut Ins Co,1997,2004,8,68734,65739,0,81569,18186,63383,1,261124
33049,State Volunteer Mut Ins Co,1997,2005,9,69812,66258,0,81569,18186,63383,1,261124
33049,State Volunteer Mut Ins Co,1997,2006,10,72948,69355,693,81569,18186,63383,1,261124
33111,MHA Ins Co,1988,1988,1,11329,88,0,24265,8584,15681,1,76036
33111,MHA Ins Co,1988,1989,2,6942,531,0,24265,8584,15681,1,76036
33111,MHA Ins Co,1988,1990,3,7451,1673,3774,24265,8584,15681,1,76036
33111,MHA Ins Co,1988,1991,4,5736,2417,2526,24265,8584,15681,1,76036
33111,MHA Ins Co,1988,1992,5,3611,2511,1513,24265,8584,15681,1,76036
33111,MHA Ins Co,1988,1993,6,5059,2172,2837,24265,8584,15681,1,76036
33111,MHA Ins Co,1988,1994,7,8617,2502,3067,24265,8584,15681,1,76036
33111,MHA Ins Co,1988,1995,8,2506,2506,0,24265,8584,15681,1,76036
33111,MHA Ins Co,1988,1996,9,2507,2507,0,24265,8584,15681,1,76036
33111,MHA Ins Co,1988,1997,10,2506,2506,-125,24265,8584,15681,1,76036
33111,MHA Ins Co,1989,1989,1,15485,610,0,23772,8578,15194,1,76036
33111,MHA Ins Co,1989,1990,2,10104,1297,4645,23772,8578,15194,1,76036
33111,MHA Ins Co,1989,1991,3,9068,2293,4841,23772,8578,15194,1,76036
33111,MHA Ins Co,1989,1992,4,3948,3399,864,23772,8578,15194,1,76036
33111,MHA Ins Co,1989,1993,5,7825,3669,3863,23772,8578,15194,1,76036
33111,MHA Ins Co,1989,1994,6,7626,4462,3054,23772,8578,15194,1,76036
33111,MHA Ins Co,1989,1995,7,5698,4533,1162,23772,8578,15194,1,76036
33111,MHA Ins Co,1989,1996,8,4604,4579,25,23772,8578,15194,1,76036
33111,MHA Ins Co,1989,1997,9,4601,4559,42,23772,8578,15194,1,76036
33111,MHA Ins Co,1989,1998,10,4595,4547,48,23772,8578,15194,1,76036
33111,MHA Ins Co,1990,1990,1,16601,510,8364,21920,8903,13017,1,76036
33111,MHA Ins Co,1990,1991,2,14171,1362,4566,21920,8903,13017,1,76036
33111,MHA Ins Co,1990,1992,3,6769,5417,1465,21920,8903,13017,1,76036
33111,MHA Ins Co,1990,1993,4,12634,6517,5125,21920,8903,13017,1,76036
33111,MHA Ins Co,1990,1994,5,10414,6309,3609,21920,8903,13017,1,76036
33111,MHA Ins Co,1990,1995,6,7678,6625,1053,21920,8903,13017,1,76036
33111,MHA Ins Co,1990,1996,7,6630,6626,4,21920,8903,13017,1,76036
33111,MHA Ins Co,1990,1997,8,6630,6626,4,21920,8903,13017,1,76036
33111,MHA Ins Co,1990,1998,9,6629,6626,3,21920,8903,13017,1,76036
33111,MHA Ins Co,1990,1999,10,6629,6626,3,21920,8903,13017,1,76036
33111,MHA Ins Co,1991,1991,1,14017,29,8857,19959,6822,13137,1,76036
33111,MHA Ins Co,1991,1992,2,9349,519,3819,19959,6822,13137,1,76036
33111,MHA Ins Co,1991,1993,3,10386,2320,5390,19959,6822,13137,1,76036
33111,MHA Ins Co,1991,1994,4,9224,3042,5289,19959,6822,13137,1,76036
33111,MHA Ins Co,1991,1995,5,9139,4785,3921,19959,6822,13137,1,76036
33111,MHA Ins Co,1991,1996,6,8467,4859,3495,19959,6822,13137,1,76036
33111,MHA Ins Co,1991,1997,7,8230,4965,2975,19959,6822,13137,1,76036
33111,MHA Ins Co,1991,1998,8,6305,4936,1128,19959,6822,13137,1,76036
33111,MHA Ins Co,1991,1999,9,6805,4936,1869,19959,6822,13137,1,76036
33111,MHA Ins Co,1991,2000,10,6805,4936,1869,19959,6822,13137,1,76036
33111,MHA Ins Co,1992,1992,1,20841,35,6462,20274,5821,14453,1,76036
33111,MHA Ins Co,1992,1993,2,23496,3248,10724,20274,5821,14453,1,76036
33111,MHA Ins Co,1992,1994,3,16530,7285,6091,20274,5821,14453,1,76036
33111,MHA Ins Co,1992,1995,4,15102,9790,4481,20274,5821,14453,1,76036
33111,MHA Ins Co,1992,1996,5,12010,10202,1583,20274,5821,14453,1,76036
33111,MHA Ins Co,1992,1997,6,11903,10440,1158,20274,5821,14453,1,76036
33111,MHA Ins Co,1992,1998,7,11740,10440,1300,20274,5821,14453,1,76036
33111,MHA Ins Co,1992,1999,8,11240,10442,798,20274,5821,14453,1,76036
33111,MHA Ins Co,1992,2000,9,11240,10442,798,20274,5821,14453,1,76036
33111,MHA Ins Co,1992,2001,10,10443,10443,0,20274,5821,14453,1,76036
33111,MHA Ins Co,1993,1993,1,19563,22,13705,23368,9429,13939,1,76036
33111,MHA Ins Co,1993,1994,2,18236,1885,12166,23368,9429,13939,1,76036
33111,MHA Ins Co,1993,1995,3,16632,7014,7452,23368,9429,13939,1,76036
33111,MHA Ins Co,1993,1996,4,13703,8990,3501,23368,9429,13939,1,76036
33111,MHA Ins Co,1993,1997,5,13531,10882,2441,23368,9429,13939,1,76036
33111,MHA Ins Co,1993,1998,6,13458,10913,2545,23368,9429,13939,1,76036
33111,MHA Ins Co,1993,1999,7,13458,10915,2543,23368,9429,13939,1,76036
33111,MHA Ins Co,1993,2000,8,13458,10915,2543,23368,9429,13939,1,76036
33111,MHA Ins Co,1993,2001,9,10915,10915,0,23368,9429,13939,1,76036
33111,MHA Ins Co,1993,2002,10,10915,10915,0,23368,9429,13939,1,76036
33111,MHA Ins Co,1994,1994,1,19942,28,16901,23321,6581,16740,1,76036
33111,MHA Ins Co,1994,1995,2,21027,3783,12589,23321,6581,16740,1,76036
33111,MHA Ins Co,1994,1996,3,18730,8005,4679,23321,6581,16740,1,76036
33111,MHA Ins Co,1994,1997,4,18098,13389,1532,23321,6581,16740,1,76036
33111,MHA Ins Co,1994,1998,5,19078,17299,876,23321,6581,16740,1,76036
33111,MHA Ins Co,1994,1999,6,19076,17333,1328,23321,6581,16740,1,76036
33111,MHA Ins Co,1994,2000,7,19075,17332,1453,23321,6581,16740,1,76036
33111,MHA Ins Co,1994,2001,8,18186,17444,292,23321,6581,16740,1,76036
33111,MHA Ins Co,1994,2002,9,18041,17894,89,23321,6581,16740,1,76036
33111,MHA Ins Co,1994,2003,10,17988,17943,43,23321,6581,16740,1,76036
33111,MHA Ins Co,1995,1995,1,25522,56,23188,23089,4501,18588,1,76036
33111,MHA Ins Co,1995,1996,2,20787,4452,11254,23089,4501,18588,1,76036
33111,MHA Ins Co,1995,1997,3,19870,7513,6315,23089,4501,18588,1,76036
33111,MHA Ins Co,1995,1998,4,18533,12711,1793,23089,4501,18588,1,76036
33111,MHA Ins Co,1995,1999,5,18534,14543,238,23089,4501,18588,1,76036
33111,MHA Ins Co,1995,2000,6,18534,15638,2876,23089,4501,18588,1,76036
33111,MHA Ins Co,1995,2001,7,16045,15639,406,23089,4501,18588,1,76036
33111,MHA Ins Co,1995,2002,8,15639,15639,0,23089,4501,18588,1,76036
33111,MHA Ins Co,1995,2003,9,15758,15639,119,23089,4501,18588,1,76036
33111,MHA Ins Co,1995,2004,10,15732,15639,93,23089,4501,18588,1,76036
33111,MHA Ins Co,1996,1996,1,25316,14,21666,23515,1025,22490,1,76036
33111,MHA Ins Co,1996,1997,2,23899,2331,15514,23515,1025,22490,1,76036
33111,MHA Ins Co,1996,1998,3,21579,6422,10071,23515,1025,22490,1,76036
33111,MHA Ins Co,1996,1999,4,21580,11327,8935,23515,1025,22490,1,76036
33111,MHA Ins Co,1996,2000,5,18579,11469,5680,23515,1025,22490,1,76036
33111,MHA Ins Co,1996,2001,6,13381,11904,1175,23515,1025,22490,1,76036
33111,MHA Ins Co,1996,2002,7,12494,12012,312,23515,1025,22490,1,76036
33111,MHA Ins Co,1996,2003,8,12464,12013,281,23515,1025,22490,1,76036
33111,MHA Ins Co,1996,2004,9,12308,12012,152,23515,1025,22490,1,76036
33111,MHA Ins Co,1996,2005,10,12225,11938,143,23515,1025,22490,1,76036
33111,MHA Ins Co,1997,1997,1,24676,50,18475,28186,6343,21843,1,76036
33111,MHA Ins Co,1997,1998,2,22346,3469,6630,28186,6343,21843,1,76036
33111,MHA Ins Co,1997,1999,3,22346,12570,-4761,28186,6343,21843,1,76036
33111,MHA Ins Co,1997,2000,4,25346,18540,3967,28186,6343,21843,1,76036
33111,MHA Ins Co,1997,2001,5,24659,21395,2317,28186,6343,21843,1,76036
33111,MHA Ins Co,1997,2002,6,23155,21718,953,28186,6343,21843,1,76036
33111,MHA Ins Co,1997,2003,7,22606,21424,620,28186,6343,21843,1,76036
33111,MHA Ins Co,1997,2004,8,22820,21952,317,28186,6343,21843,1,76036
33111,MHA Ins Co,1997,2005,9,22525,21955,270,28186,6343,21843,1,76036
33111,MHA Ins Co,1997,2006,10,22784,21954,180,28186,6343,21843,1,76036
35904,Health Care Ind Inc,1988,1988,1,1400,6,1400,1800,0,1800,1,0
35904,Health Care Ind Inc,1988,1989,2,1400,0,1400,1800,0,1800,1,0
35904,Health Care Ind Inc,1988,1990,3,1400,0,1400,1800,0,1800,1,0
35904,Health Care Ind Inc,1988,1991,4,1400,0,1400,1800,0,1800,1,0
35904,Health Care Ind Inc,1988,1992,5,1400,0,1400,1800,0,1800,1,0
35904,Health Care Ind Inc,1988,1993,6,1400,0,1400,1800,0,1800,1,0
35904,Health Care Ind Inc,1988,1994,7,1400,0,1400,1800,0,1800,1,0
35904,Health Care Ind Inc,1988,1995,8,0,0,0,1800,0,1800,1,0
35904,Health Care Ind Inc,1988,1996,9,0,0,0,1800,0,1800,1,0
35904,Health Care Ind Inc,1988,1997,10,0,0,0,1800,0,1800,1,0
35904,Health Care Ind Inc,1989,1989,1,1431,0,1431,1500,0,1500,1,0
35904,Health Care Ind Inc,1989,1990,2,1431,0,1431,1500,0,1500,1,0
35904,Health Care Ind Inc,1989,1991,3,1400,0,1400,1500,0,1500,1,0
35904,Health Care Ind Inc,1989,1992,4,1400,0,1400,1500,0,1500,1,0
35904,Health Care Ind Inc,1989,1993,5,1400,0,1400,1500,0,1500,1,0
35904,Health Care Ind Inc,1989,1994,6,1400,0,1400,1500,0,1500,1,0
35904,Health Care Ind Inc,1989,1995,7,0,0,0,1500,0,1500,1,0
35904,Health Care Ind Inc,1989,1996,8,0,0,0,1500,0,1500,1,0
35904,Health Care Ind Inc,1989,1997,9,0,0,0,1500,0,1500,1,0
35904,Health Care Ind Inc,1989,1998,10,0,0,0,1500,0,1500,1,0
35904,Health Care Ind Inc,1990,1990,1,1414,0,1414,1500,0,1500,1,0
35904,Health Care Ind Inc,1990,1991,2,1400,0,1400,1500,0,1500,1,0
35904,Health Care Ind Inc,1990,1992,3,1400,0,1400,1500,0,1500,1,0
35904,Health Care Ind Inc,1990,1993,4,1400,0,1400,1500,0,1500,1,0
35904,Health Care Ind Inc,1990,1994,5,1400,0,1400,1500,0,1500,1,0
35904,Health Care Ind Inc,1990,1995,6,0,0,0,1500,0,1500,1,0
35904,Health Care Ind Inc,1990,1996,7,0,0,0,1500,0,1500,1,0
35904,Health Care Ind Inc,1990,1997,8,0,0,0,1500,0,1500,1,0
35904,Health Care Ind Inc,1990,1998,9,0,0,0,1500,0,1500,1,0
35904,Health Care Ind Inc,1990,1999,10,0,0,0,1500,0,1500,1,0
35904,Health Care Ind Inc,1991,1991,1,1400,0,1400,1500,0,1500,1,0
35904,Health Care Ind Inc,1991,1992,2,1400,0,1400,1500,0,1500,1,0
35904,Health Care Ind Inc,1991,1993,3,1400,0,1400,1500,0,1500,1,0
35904,Health Care Ind Inc,1991,1994,4,1400,0,1400,1500,0,1500,1,0
35904,Health Care Ind Inc,1991,1995,5,0,0,0,1500,0,1500,1,0
35904,Health Care Ind Inc,1991,1996,6,0,0,0,1500,0,1500,1,0
35904,Health Care Ind Inc,1991,1997,7,0,0,0,1500,0,1500,1,0
35904,Health Care Ind Inc,1991,1998,8,0,0,0,1500,0,1500,1,0
35904,Health Care Ind Inc,1991,1999,9,0,0,0,1500,0,1500,1,0
35904,Health Care Ind Inc,1991,2000,10,0,0,0,1500,0,1500,1,0
35904,Health Care Ind Inc,1992,1992,1,1400,0,1400,1500,0,1500,1,0
35904,Health Care Ind Inc,1992,1993,2,1400,0,1400,1500,0,1500,1,0
35904,Health Care Ind Inc,1992,1994,3,1400,0,1400,1500,0,1500,1,0
35904,Health Care Ind Inc,1992,1995,4,0,0,0,1500,0,1500,1,0
35904,Health Care Ind Inc,1992,1996,5,0,0,0,1500,0,1500,1,0
35904,Health Care Ind Inc,1992,1997,6,0,0,0,1500,0,1500,1,0
35904,Health Care Ind Inc,1992,1998,7,0,0,0,1500,0,1500,1,0
35904,Health Care Ind Inc,1992,1999,8,0,0,0,1500,0,1500,1,0
35904,Health Care Ind Inc,1992,2000,9,0,0,0,1500,0,1500,1,0
35904,Health Care Ind Inc,1992,2001,10,0,0,0,1500,0,1500,1,0
35904,Health Care Ind Inc,1993,1993,1,1400,0,1400,1500,0,1500,1,0
35904,Health Care Ind Inc,1993,1994,2,1400,0,1400,1500,0,1500,1,0
35904,Health Care Ind Inc,1993,1995,3,0,0,0,1500,0,1500,1,0
35904,Health Care Ind Inc,1993,1996,4,0,0,0,1500,0,1500,1,0
35904,Health Care Ind Inc,1993,1997,5,0,0,0,1500,0,1500,1,0
35904,Health Care Ind Inc,1993,1998,6,0,0,0,1500,0,1500,1,0
35904,Health Care Ind Inc,1993,1999,7,0,0,0,1500,0,1500,1,0
35904,Health Care Ind Inc,1993,2000,8,0,0,0,1500,0,1500,1,0
35904,Health Care Ind Inc,1993,2001,9,0,0,0,1500,0,1500,1,0
35904,Health Care Ind Inc,1993,2002,10,0,0,0,1500,0,1500,1,0
35904,Health Care Ind Inc,1994,1994,1,0,0,0,0,0,0,1,0
35904,Health Care Ind Inc,1994,1995,2,0,0,0,0,0,0,1,0
35904,Health Care Ind Inc,1994,1996,3,0,0,0,0,0,0,1,0
35904,Health Care Ind Inc,1994,1997,4,0,0,0,0,0,0,1,0
35904,Health Care Ind Inc,1994,1998,5,0,0,0,0,0,0,1,0
35904,Health Care Ind Inc,1994,1999,6,0,0,0,0,0,0,1,0
35904,Health Care Ind Inc,1994,2000,7,0,0,0,0,0,0,1,0
35904,Health Care Ind Inc,1994,2001,8,0,0,0,0,0,0,1,0
35904,Health Care Ind Inc,1994,2002,9,0,0,0,0,0,0,1,0
35904,Health Care Ind Inc,1994,2003,10,0,0,0,0,0,0,1,0
35904,Health Care Ind Inc,1995,1995,1,0,0,0,0,0,0,1,0
35904,Health Care Ind Inc,1995,1996,2,0,0,0,0,0,0,1,0
35904,Health Care Ind Inc,1995,1997,3,0,0,0,0,0,0,1,0
35904,Health Care Ind Inc,1995,1998,4,0,0,0,0,0,0,1,0
35904,Health Care Ind Inc,1995,1999,5,0,0,0,0,0,0,1,0
35904,Health Care Ind Inc,1995,2000,6,0,0,0,0,0,0,1,0
35904,Health Care Ind Inc,1995,2001,7,0,0,0,0,0,0,1,0
35904,Health Care Ind Inc,1995,2002,8,0,0,0,0,0,0,1,0
35904,Health Care Ind Inc,1995,2003,9,0,0,0,0,0,0,1,0
35904,Health Care Ind Inc,1995,2004,10,0,0,0,0,0,0,1,0
35904,Health Care Ind Inc,1996,1996,1,0,0,0,0,0,0,1,0
35904,Health Care Ind Inc,1996,1997,2,0,0,0,0,0,0,1,0
35904,Health Care Ind Inc,1996,1998,3,0,0,0,0,0,0,1,0
35904,Health Care Ind Inc,1996,1999,4,0,0,0,0,0,0,1,0
35904,Health Care Ind Inc,1996,2000,5,0,0,0,0,0,0,1,0
35904,Health Care Ind Inc,1996,2001,6,0,0,0,0,0,0,1,0
35904,Health Care Ind Inc,1996,2002,7,0,0,0,0,0,0,1,0
35904,Health Care Ind Inc,1996,2003,8,0,0,0,0,0,0,1,0
35904,Health Care Ind Inc,1996,2004,9,0,0,0,0,0,0,1,0
35904,Health Care Ind Inc,1996,2005,10,0,0,0,0,0,0,1,0
35904,Health Care Ind Inc,1997,1997,1,0,0,0,0,0,0,1,0
35904,Health Care Ind Inc,1997,1998,2,0,0,0,0,0,0,1,0
35904,Health Care Ind Inc,1997,1999,3,0,0,0,0,0,0,1,0
35904,Health Care Ind Inc,1997,2000,4,0,0,0,0,0,0,1,0
35904,Health Care Ind Inc,1997,2001,5,0,0,0,0,0,0,1,0
35904,Health Care Ind Inc,1997,2002,6,0,0,0,0,0,0,1,0
35904,Health Care Ind Inc,1997,2003,7,0,0,0,0,0,0,1,0
35904,Health Care Ind Inc,1997,2004,8,0,0,0,0,0,0,1,0
35904,Health Care Ind Inc,1997,2005,9,0,0,0,0,0,0,1,0
35904,Health Care Ind Inc,1997,2006,10,0,0,0,0,0,0,1,0
36072,National Guardian RRG Inc,1988,1988,1,0,0,0,0,0,0,1,5203
36072,National Guardian RRG Inc,1988,1989,2,0,0,0,0,0,0,1,5203
36072,National Guardian RRG Inc,1988,1990,3,0,0,0,0,0,0,1,5203
36072,National Guardian RRG Inc,1988,1991,4,0,0,0,0,0,0,1,5203
36072,National Guardian RRG Inc,1988,1992,5,0,0,0,0,0,0,1,5203
36072,National Guardian RRG Inc,1988,1993,6,0,0,0,0,0,0,1,5203
36072,National Guardian RRG Inc,1988,1994,7,0,0,0,0,0,0,1,5203
36072,National Guardian RRG Inc,1988,1995,8,0,0,0,0,0,0,1,5203
36072,National Guardian RRG Inc,1988,1996,9,0,0,0,0,0,0,1,5203
36072,National Guardian RRG Inc,1988,1997,10,0,0,0,0,0,0,1,5203
36072,National Guardian RRG Inc,1989,1989,1,568,11,543,2022,556,1466,1,5203
36072,National Guardian RRG Inc,1989,1990,2,471,26,440,2022,556,1466,1,5203
36072,National Guardian RRG Inc,1989,1991,3,396,358,38,2022,556,1466,1,5203
36072,National Guardian RRG Inc,1989,1992,4,419,384,0,2022,556,1466,1,5203
36072,National Guardian RRG Inc,1989,1993,5,420,389,0,2022,556,1466,1,5203
36072,National Guardian RRG Inc,1989,1994,6,410,410,0,2022,556,1466,1,5203
36072,National Guardian RRG Inc,1989,1995,7,410,410,0,2022,556,1466,1,5203
36072,National Guardian RRG Inc,1989,1996,8,410,410,0,2022,556,1466,1,5203
36072,National Guardian RRG Inc,1989,1997,9,410,410,0,2022,556,1466,1,5203
36072,National Guardian RRG Inc,1989,1998,10,410,410,0,2022,556,1466,1,5203
36072,National Guardian RRG Inc,1990,1990,1,1338,173,678,2049,421,1628,1,5203
36072,National Guardian RRG Inc,1990,1991,2,975,312,62,2049,421,1628,1,5203
36072,National Guardian RRG Inc,1990,1992,3,896,464,387,2049,421,1628,1,5203
36072,National Guardian RRG Inc,1990,1993,4,665,624,13,2049,421,1628,1,5203
36072,National Guardian RRG Inc,1990,1994,5,624,624,0,2049,421,1628,1,5203
36072,National Guardian RRG Inc,1990,1995,6,624,624,0,2049,421,1628,1,5203
36072,National Guardian RRG Inc,1990,1996,7,624,624,0,2049,421,1628,1,5203
36072,National Guardian RRG Inc,1990,1997,8,624,624,0,2049,421,1628,1,5203
36072,National Guardian RRG Inc,1990,1998,9,624,624,0,2049,421,1628,1,5203
36072,National Guardian RRG Inc,1990,1999,10,624,624,0,2049,421,1628,1,5203
36072,National Guardian RRG Inc,1991,1991,1,1743,97,717,2477,1058,1419,1,5203
36072,National Guardian RRG Inc,1991,1992,2,2051,907,266,2477,1058,1419,1,5203
36072,National Guardian RRG Inc,1991,1993,3,1930,1881,4,2477,1058,1419,1,5203
36072,National Guardian RRG Inc,1991,1994,4,1937,1937,0,2477,1058,1419,1,5203
36072,National Guardian RRG Inc,1991,1995,5,1936,1936,0,2477,1058,1419,1,5203
36072,National Guardian RRG Inc,1991,1996,6,1936,1936,0,2477,1058,1419,1,5203
36072,National Guardian RRG Inc,1991,1997,7,1936,1936,0,2477,1058,1419,1,5203
36072,National Guardian RRG Inc,1991,1998,8,1936,1936,0,2477,1058,1419,1,5203
36072,National Guardian RRG Inc,1991,1999,9,1936,1936,0,2477,1058,1419,1,5203
36072,National Guardian RRG Inc,1991,2000,10,1936,1936,0,2477,1058,1419,1,5203
36072,National Guardian RRG Inc,1992,1992,1,2200,187,1331,3049,339,2710,1,5203
36072,National Guardian RRG Inc,1992,1993,2,2045,389,349,3049,339,2710,1,5203
36072,National Guardian RRG Inc,1992,1994,3,2150,1002,82,3049,339,2710,1,5203
36072,National Guardian RRG Inc,1992,1995,4,2085,1753,26,3049,339,2710,1,5203
36072,National Guardian RRG Inc,1992,1996,5,2080,1767,4,3049,339,2710,1,5203
36072,National Guardian RRG Inc,1992,1997,6,2077,1770,1,3049,339,2710,1,5203
36072,National Guardian RRG Inc,1992,1998,7,2077,1772,1,3049,339,2710,1,5203
36072,National Guardian RRG Inc,1992,1999,8,2065,1785,28,3049,339,2710,1,5203
36072,National Guardian RRG Inc,1992,2000,9,1891,1843,4,3049,339,2710,1,5203
36072,National Guardian RRG Inc,1992,2001,10,1894,1857,3,3049,339,2710,1,5203
36072,National Guardian RRG Inc,1993,1993,1,2400,217,1242,3762,1002,2760,1,5203
36072,National Guardian RRG Inc,1993,1994,2,3600,2238,271,3762,1002,2760,1,5203
36072,National Guardian RRG Inc,1993,1995,3,3830,2963,145,3762,1002,2760,1,5203
36072,National Guardian RRG Inc,1993,1996,4,3709,3709,0,3762,1002,2760,1,5203
36072,National Guardian RRG Inc,1993,1997,5,3707,3707,0,3762,1002,2760,1,5203
36072,National Guardian RRG Inc,1993,1998,6,3707,3707,0,3762,1002,2760,1,5203
36072,National Guardian RRG Inc,1993,1999,7,3707,3707,0,3762,1002,2760,1,5203
36072,National Guardian RRG Inc,1993,2000,8,3707,3707,0,3762,1002,2760,1,5203
36072,National Guardian RRG Inc,1993,2001,9,3707,3707,0,3762,1002,2760,1,5203
36072,National Guardian RRG Inc,1993,2002,10,3707,3707,0,3762,1002,2760,1,5203
36072,National Guardian RRG Inc,1994,1994,1,2730,130,1561,4074,-474,4548,1,5203
36072,National Guardian RRG Inc,1994,1995,2,2850,1331,378,4074,-474,4548,1,5203
36072,National Guardian RRG Inc,1994,1996,3,2810,2072,60,4074,-474,4548,1,5203
36072,National Guardian RRG Inc,1994,1997,4,2885,2409,8,4074,-474,4548,1,5203
36072,National Guardian RRG Inc,1994,1998,5,2753,2738,5,4074,-474,4548,1,5203
36072,National Guardian RRG Inc,1994,1999,6,2798,2857,1,4074,-474,4548,1,5203
36072,National Guardian RRG Inc,1994,2000,7,2811,2801,1,4074,-474,4548,1,5203
36072,National Guardian RRG Inc,1994,2001,8,2822,2806,8,4074,-474,4548,1,5203
36072,National Guardian RRG Inc,1994,2002,9,2835,2835,0,4074,-474,4548,1,5203
36072,National Guardian RRG Inc,1994,2003,10,2836,2836,0,4074,-474,4548,1,5203
36072,National Guardian RRG Inc,1995,1995,1,2700,307,1618,4148,654,3494,1,5203
36072,National Guardian RRG Inc,1995,1996,2,2430,1129,265,4148,654,3494,1,5203
36072,National Guardian RRG Inc,1995,1997,3,2525,1844,23,4148,654,3494,1,5203
36072,National Guardian RRG Inc,1995,1998,4,2440,2240,3,4148,654,3494,1,5203
36072,National Guardian RRG Inc,1995,1999,5,2505,2299,20,4148,654,3494,1,5203
36072,National Guardian RRG Inc,1995,2000,6,2549,2512,3,4148,654,3494,1,5203
36072,National Guardian RRG Inc,1995,2001,7,2528,2528,0,4148,654,3494,1,5203
36072,National Guardian RRG Inc,1995,2002,8,2530,2530,0,4148,654,3494,1,5203
36072,National Guardian RRG Inc,1995,2003,9,2530,2530,0,4148,654,3494,1,5203
36072,National Guardian RRG Inc,1995,2004,10,2530,2530,0,4148,654,3494,1,5203
36072,National Guardian RRG Inc,1996,1996,1,2350,330,917,3638,653,2985,1,5203
36072,National Guardian RRG Inc,1996,1997,2,2885,1093,31,3638,653,2985,1,5203
36072,National Guardian RRG Inc,1996,1998,3,3226,2294,119,3638,653,2985,1,5203
36072,National Guardian RRG Inc,1996,1999,4,3424,2658,95,3638,653,2985,1,5203
36072,National Guardian RRG Inc,1996,2000,5,3466,2791,101,3638,653,2985,1,5203
36072,National Guardian RRG Inc,1996,2001,6,3466,3140,93,3638,653,2985,1,5203
36072,National Guardian RRG Inc,1996,2002,7,3429,3139,64,3638,653,2985,1,5203
36072,National Guardian RRG Inc,1996,2003,8,3504,3198,89,3638,653,2985,1,5203
36072,National Guardian RRG Inc,1996,2004,9,3370,3262,54,3638,653,2985,1,5203
36072,National Guardian RRG Inc,1996,2005,10,3427,3391,9,3638,653,2985,1,5203
36072,National Guardian RRG Inc,1997,1997,1,1700,57,963,2704,-657,3361,1,5203
36072,National Guardian RRG Inc,1997,1998,2,1562,599,282,2704,-657,3361,1,5203
36072,National Guardian RRG Inc,1997,1999,3,1667,1122,64,2704,-657,3361,1,5203
36072,National Guardian RRG Inc,1997,2000,4,1690,1406,40,2704,-657,3361,1,5203
36072,National Guardian RRG Inc,1997,2001,5,1676,1565,34,2704,-657,3361,1,5203
36072,National Guardian RRG Inc,1997,2002,6,1676,1583,32,2704,-657,3361,1,5203
36072,National Guardian RRG Inc,1997,2003,7,1795,1587,69,2704,-657,3361,1,5203
36072,National Guardian RRG Inc,1997,2004,8,1668,1668,0,2704,-657,3361,1,5203
36072,National Guardian RRG Inc,1997,2005,9,1669,1669,0,2704,-657,3361,1,5203
36072,National Guardian RRG Inc,1997,2006,10,1669,1669,0,2704,-657,3361,1,5203
36234,Preferred Professional Ins Co,1988,1988,1,309,32,277,1106,590,516,1,20732
36234,Preferred Professional Ins Co,1988,1989,2,336,102,94,1106,590,516,1,20732
36234,Preferred Professional Ins Co,1988,1990,3,336,160,62,1106,590,516,1,20732
36234,Preferred Professional Ins Co,1988,1991,4,271,185,65,1106,590,516,1,20732
36234,Preferred Professional Ins Co,1988,1992,5,215,188,9,1106,590,516,1,20732
36234,Preferred Professional Ins Co,1988,1993,6,195,188,6,1106,590,516,1,20732
36234,Preferred Professional Ins Co,1988,1994,7,194,187,6,1106,590,516,1,20732
36234,Preferred Professional Ins Co,1988,1995,8,191,187,3,1106,590,516,1,20732
36234,Preferred Professional Ins Co,1988,1996,9,189,187,2,1106,590,516,1,20732
36234,Preferred Professional Ins Co,1988,1997,10,188,189,-1,1106,590,516,1,20732
36234,Preferred Professional Ins Co,1989,1989,1,1752,161,1198,3253,855,2398,1,20732
36234,Preferred Professional Ins Co,1989,1990,2,1787,681,538,3253,855,2398,1,20732
36234,Preferred Professional Ins Co,1989,1991,3,1654,817,492,3253,855,2398,1,20732
