GRCODE,GRNAME,AccidentYear,DevelopmentYear,DevelopmentLag,IncurLoss_C,CumPaidLoss_C,BulkLoss_C,EarnedPremDIR_C,EarnedPremCeded_C,EarnedPremNet_C,Single,PostedReserve97_C
14176,Hastings Mut Ins Co,1997,2005,9,3649,3655,1,6441,425,6016,1,8889
14176,Hastings Mut Ins Co,1997,2006,10,3661,3650,0,6441,425,6016,1,8889
14257,IMT Ins Co Mut,1988,1988,1,496,216,19,1295,254,1041,1,1343
14257,IMT Ins Co Mut,1988,1989,2,527,384,15,1295,254,1041,1,1343
14257,IMT Ins Co Mut,1988,1990,3,660,496,21,1295,254,1041,1,1343
14257,IMT Ins Co Mut,1988,1991,4,616,561,4,1295,254,1041,1,1343
14257,IMT Ins Co Mut,1988,1992,5,589,584,0,1295,254,1041,1,1343
14257,IMT Ins Co Mut,1988,1993,6,585,584,0,1295,254,1041,1,1343
14257,IMT Ins Co Mut,1988,1994,7,584,584,0,1295,254,1041,1,1343
14257,IMT Ins Co Mut,1988,1995,8,584,584,0,1295,254,1041,1,1343
14257,IMT Ins Co Mut,1988,1996,9,584,584,0,1295,254,1041,1,1343
14257,IMT Ins Co Mut,1988,1997,10,584,584,0,1295,254,1041,1,1343
14257,IMT Ins Co Mut,1989,1989,1,693,245,47,1315,203,1112,1,1343
14257,IMT Ins Co Mut,1989,1990,2,837,525,34,1315,203,1112,1,1343
14257,IMT Ins Co Mut,1989,1991,3,917,629,32,1315,203,1112,1,1343
14257,IMT Ins Co Mut,1989,1992,4,965,725,76,1315,203,1112,1,1343
14257,IMT Ins Co Mut,1989,1993,5,825,777,4,1315,203,1112,1,1343
14257,IMT Ins Co Mut,1989,1994,6,783,782,1,1315,203,1112,1,1343
14257,IMT Ins Co Mut,1989,1995,7,782,782,0,1315,203,1112,1,1343
14257,IMT Ins Co Mut,1989,1996,8,782,782,0,1315,203,1112,1,1343
14257,IMT Ins Co Mut,1989,1997,9,782,782,0,1315,203,1112,1,1343
14257,IMT Ins Co Mut,1989,1998,10,782,782,0,1315,203,1112,1,1343
14257,IMT Ins Co Mut,1990,1990,1,889,306,74,1379,302,1077,1,1343
14257,IMT Ins Co Mut,1990,1991,2,722,531,25,1379,302,1077,1,1343
14257,IMT Ins Co Mut,1990,1992,3,777,642,59,1379,302,1077,1,1343
14257,IMT Ins Co Mut,1990,1993,4,656,659,-1,1379,302,1077,1,1343
14257,IMT Ins Co Mut,1990,1994,5,654,656,1,1379,302,1077,1,1343
14257,IMT Ins Co Mut,1990,1995,6,653,656,0,1379,302,1077,1,1343
14257,IMT Ins Co Mut,1990,1996,7,654,654,0,1379,302,1077,1,1343
14257,IMT Ins Co Mut,1990,1997,8,654,654,0,1379,302,1077,1,1343
14257,IMT Ins Co Mut,1990,1998,9,654,654,0,1379,302,1077,1,1343
14257,IMT Ins Co Mut,1990,1999,10,654,654,0,1379,302,1077,1,1343
14257,IMT Ins Co Mut,1991,1991,1,765,400,44,932,219,713,1,1343
14257,IMT Ins Co Mut,1991,1992,2,869,562,75,932,219,713,1,1343
14257,IMT Ins Co Mut,1991,1993,3,942,743,29,932,219,713,1,1343
14257,IMT Ins Co Mut,1991,1994,4,910,908,2,932,219,713,1,1343
14257,IMT Ins Co Mut,1991,1995,5,909,909,0,932,219,713,1,1343
14257,IMT Ins Co Mut,1991,1996,6,909,909,0,932,219,713,1,1343
14257,IMT Ins Co Mut,1991,1997,7,909,909,0,932,219,713,1,1343
14257,IMT Ins Co Mut,1991,1998,8,909,909,0,932,219,713,1,1343
14257,IMT Ins Co Mut,1991,1999,9,909,909,0,932,219,713,1,1343
14257,IMT Ins Co Mut,1991,2000,10,909,909,0,932,219,713,1,1343
14257,IMT Ins Co Mut,1992,1992,1,599,231,151,1110,291,819,1,1343
14257,IMT Ins Co Mut,1992,1993,2,532,384,67,1110,291,819,1,1343
14257,IMT Ins Co Mut,1992,1994,3,502,394,4,1110,291,819,1,1343
14257,IMT Ins Co Mut,1992,1995,4,500,910,0,1110,291,819,1,1343
14257,IMT Ins Co Mut,1992,1996,5,548,549,0,1110,291,819,1,1343
14257,IMT Ins Co Mut,1992,1997,6,549,549,0,1110,291,819,1,1343
14257,IMT Ins Co Mut,1992,1998,7,548,548,0,1110,291,819,1,1343
14257,IMT Ins Co Mut,1992,1999,8,548,548,0,1110,291,819,1,1343
14257,IMT Ins Co Mut,1992,2000,9,548,548,0,1110,291,819,1,1343
14257,IMT Ins Co Mut,1992,2001,10,548,548,0,1110,291,819,1,1343
14257,IMT Ins Co Mut,1993,1993,1,444,183,64,1269,227,1042,1,1343
14257,IMT Ins Co Mut,1993,1994,2,446,378,27,1269,227,1042,1,1343
14257,IMT Ins Co Mut,1993,1995,3,419,412,0,1269,227,1042,1,1343
14257,IMT Ins Co Mut,1993,1996,4,423,412,5,1269,227,1042,1,1343
14257,IMT Ins Co Mut,1993,1997,5,423,418,0,1269,227,1042,1,1343
14257,IMT Ins Co Mut,1993,1998,6,419,419,0,1269,227,1042,1,1343
14257,IMT Ins Co Mut,1993,1999,7,419,419,0,1269,227,1042,1,1343
14257,IMT Ins Co Mut,1993,2000,8,418,419,0,1269,227,1042,1,1343
14257,IMT Ins Co Mut,1993,2001,9,419,419,0,1269,227,1042,1,1343
14257,IMT Ins Co Mut,1993,2002,10,419,419,0,1269,227,1042,1,1343
14257,IMT Ins Co Mut,1994,1994,1,601,306,108,1364,199,1165,1,1343
14257,IMT Ins Co Mut,1994,1995,2,569,456,34,1364,199,1165,1,1343
14257,IMT Ins Co Mut,1994,1996,3,540,454,7,1364,199,1165,1,1343
14257,IMT Ins Co Mut,1994,1997,4,540,454,6,1364,199,1165,1,1343
14257,IMT Ins Co Mut,1994,1998,5,539,526,0,1364,199,1165,1,1343
14257,IMT Ins Co Mut,1994,1999,6,604,607,0,1364,199,1165,1,1343
14257,IMT Ins Co Mut,1994,2000,7,604,610,0,1364,199,1165,1,1343
14257,IMT Ins Co Mut,1994,2001,8,604,607,0,1364,199,1165,1,1343
14257,IMT Ins Co Mut,1994,2002,9,605,607,0,1364,199,1165,1,1343
14257,IMT Ins Co Mut,1994,2003,10,604,607,0,1364,199,1165,1,1343
14257,IMT Ins Co Mut,1995,1995,1,689,333,104,1482,165,1317,1,1343
14257,IMT Ins Co Mut,1995,1996,2,678,461,30,1482,165,1317,1,1343
14257,IMT Ins Co Mut,1995,1997,3,601,523,12,1482,165,1317,1,1343
14257,IMT Ins Co Mut,1995,1998,4,626,608,19,1482,165,1317,1,1343
14257,IMT Ins Co Mut,1995,1999,5,608,608,1,1482,165,1317,1,1343
14257,IMT Ins Co Mut,1995,2000,6,607,608,0,1482,165,1317,1,1343
14257,IMT Ins Co Mut,1995,2001,7,607,607,0,1482,165,1317,1,1343
14257,IMT Ins Co Mut,1995,2002,8,606,607,0,1482,165,1317,1,1343
14257,IMT Ins Co Mut,1995,2003,9,607,607,0,1482,165,1317,1,1343
14257,IMT Ins Co Mut,1995,2004,10,607,607,0,1482,165,1317,1,1343
14257,IMT Ins Co Mut,1996,1996,1,840,296,157,1590,127,1463,1,1343
14257,IMT Ins Co Mut,1996,1997,2,800,524,48,1590,127,1463,1,1343
14257,IMT Ins Co Mut,1996,1998,3,802,574,34,1590,127,1463,1,1343
14257,IMT Ins Co Mut,1996,1999,4,809,774,35,1590,127,1463,1,1343
14257,IMT Ins Co Mut,1996,2000,5,783,774,9,1590,127,1463,1,1343
14257,IMT Ins Co Mut,1996,2001,6,780,780,0,1590,127,1463,1,1343
14257,IMT Ins Co Mut,1996,2002,7,780,780,0,1590,127,1463,1,1343
14257,IMT Ins Co Mut,1996,2003,8,780,780,0,1590,127,1463,1,1343
14257,IMT Ins Co Mut,1996,2004,9,780,780,0,1590,127,1463,1,1343
14257,IMT Ins Co Mut,1996,2005,10,780,780,0,1590,127,1463,1,1343
14257,IMT Ins Co Mut,1997,1997,1,1112,309,235,1786,111,1675,1,1343
14257,IMT Ins Co Mut,1997,1998,2,1226,639,186,1786,111,1675,1,1343
14257,IMT Ins Co Mut,1997,1999,3,1087,769,42,1786,111,1675,1,1343
14257,IMT Ins Co Mut,1997,2000,4,1022,909,15,1786,111,1675,1,1343
14257,IMT Ins Co Mut,1997,2001,5,994,984,10,1786,111,1675,1,1343
14257,IMT Ins Co Mut,1997,2002,6,985,984,0,1786,111,1675,1,1343
14257,IMT Ins Co Mut,1997,2003,7,984,984,0,1786,111,1675,1,1343
14257,IMT Ins Co Mut,1997,2004,8,984,984,0,1786,111,1675,1,1343
14257,IMT Ins Co Mut,1997,2005,9,984,984,0,1786,111,1675,1,1343
14257,IMT Ins Co Mut,1997,2006,10,984,984,0,1786,111,1675,1,1343
14311,Interboro Mut Ind Ins Co,1988,1988,1,1866,450,-12,2331,211,2120,1,1865
14311,Interboro Mut Ind Ins Co,1988,1989,2,959,414,59,2331,211,2120,1,1865
14311,Interboro Mut Ind Ins Co,1988,1990,3,1284,509,199,2331,211,2120,1,1865
14311,Interboro Mut Ind Ins Co,1988,1991,4,969,720,1,2331,211,2120,1,1865
14311,Interboro Mut Ind Ins Co,1988,1992,5,975,766,0,2331,211,2120,1,1865
14311,Interboro Mut Ind Ins Co,1988,1993,6,938,787,0,2331,211,2120,1,1865
14311,Interboro Mut Ind Ins Co,1988,1994,7,915,839,0,2331,211,2120,1,1865
14311,Interboro Mut Ind Ins Co,1988,1995,8,921,882,0,2331,211,2120,1,1865
14311,Interboro Mut Ind Ins Co,1988,1996,9,914,906,0,2331,211,2120,1,1865
14311,Interboro Mut Ind Ins Co,1988,1997,10,916,907,0,2331,211,2120,1,1865
14311,Interboro Mut Ind Ins Co,1989,1989,1,1089,193,221,2291,106,2185,1,1865
14311,Interboro Mut Ind Ins Co,1989,1990,2,1043,454,127,2291,106,2185,1,1865
14311,Interboro Mut Ind Ins Co,1989,1991,3,1067,533,113,2291,106,2185,1,1865
14311,Interboro Mut Ind Ins Co,1989,1992,4,996,606,1,2291,106,2185,1,1865
14311,Interboro Mut Ind Ins Co,1989,1993,5,1179,791,63,2291,106,2185,1,1865
14311,Interboro Mut Ind Ins Co,1989,1994,6,1121,944,-2,2291,106,2185,1,1865
14311,Interboro Mut Ind Ins Co,1989,1995,7,1186,1046,-4,2291,106,2185,1,1865
14311,Interboro Mut Ind Ins Co,1989,1996,8,1185,1053,-3,2291,106,2185,1,1865
14311,Interboro Mut Ind Ins Co,1989,1997,9,1134,1112,1,2291,106,2185,1,1865
14311,Interboro Mut Ind Ins Co,1989,1998,10,1138,1115,1,2291,106,2185,1,1865
14311,Interboro Mut Ind Ins Co,1990,1990,1,763,310,91,2451,162,2289,1,1865
14311,Interboro Mut Ind Ins Co,1990,1991,2,1004,529,184,2451,162,2289,1,1865
14311,Interboro Mut Ind Ins Co,1990,1992,3,858,587,15,2451,162,2289,1,1865
14311,Interboro Mut Ind Ins Co,1990,1993,4,870,621,37,2451,162,2289,1,1865
14311,Interboro Mut Ind Ins Co,1990,1994,5,854,665,15,2451,162,2289,1,1865
14311,Interboro Mut Ind Ins Co,1990,1995,6,921,714,1,2451,162,2289,1,1865
14311,Interboro Mut Ind Ins Co,1990,1996,7,880,797,-17,2451,162,2289,1,1865
14311,Interboro Mut Ind Ins Co,1990,1997,8,864,862,0,2451,162,2289,1,1865
14311,Interboro Mut Ind Ins Co,1990,1998,9,867,866,0,2451,162,2289,1,1865
14311,Interboro Mut Ind Ins Co,1990,1999,10,903,870,1,2451,162,2289,1,1865
14311,Interboro Mut Ind Ins Co,1991,1991,1,647,186,49,2182,360,1822,1,1865
14311,Interboro Mut Ind Ins Co,1991,1992,2,1068,428,23,2182,360,1822,1,1865
14311,Interboro Mut Ind Ins Co,1991,1993,3,1218,592,94,2182,360,1822,1,1865
14311,Interboro Mut Ind Ins Co,1991,1994,4,1198,751,35,2182,360,1822,1,1865
14311,Interboro Mut Ind Ins Co,1991,1995,5,1225,865,39,2182,360,1822,1,1865
14311,Interboro Mut Ind Ins Co,1991,1996,6,1194,908,-8,2182,360,1822,1,1865
14311,Interboro Mut Ind Ins Co,1991,1997,7,1190,993,-28,2182,360,1822,1,1865
14311,Interboro Mut Ind Ins Co,1991,1998,8,1248,1148,3,2182,360,1822,1,1865
14311,Interboro Mut Ind Ins Co,1991,1999,9,1263,1155,2,2182,360,1822,1,1865
14311,Interboro Mut Ind Ins Co,1991,2000,10,1200,1151,2,2182,360,1822,1,1865
14311,Interboro Mut Ind Ins Co,1992,1992,1,980,131,283,1750,358,1392,1,1865
14311,Interboro Mut Ind Ins Co,1992,1993,2,919,370,68,1750,358,1392,1,1865
14311,Interboro Mut Ind Ins Co,1992,1994,3,902,441,33,1750,358,1392,1,1865
14311,Interboro Mut Ind Ins Co,1992,1995,4,769,558,19,1750,358,1392,1,1865
14311,Interboro Mut Ind Ins Co,1992,1996,5,765,590,19,1750,358,1392,1,1865
14311,Interboro Mut Ind Ins Co,1992,1997,6,790,612,3,1750,358,1392,1,1865
14311,Interboro Mut Ind Ins Co,1992,1998,7,845,734,2,1750,358,1392,1,1865
14311,Interboro Mut Ind Ins Co,1992,1999,8,865,743,-6,1750,358,1392,1,1865
14311,Interboro Mut Ind Ins Co,1992,2000,9,834,833,0,1750,358,1392,1,1865
14311,Interboro Mut Ind Ins Co,1992,2001,10,840,838,0,1750,358,1392,1,1865
14311,Interboro Mut Ind Ins Co,1993,1993,1,633,96,99,1367,164,1203,1,1865
14311,Interboro Mut Ind Ins Co,1993,1994,2,692,244,53,1367,164,1203,1,1865
14311,Interboro Mut Ind Ins Co,1993,1995,3,680,369,35,1367,164,1203,1,1865
14311,Interboro Mut Ind Ins Co,1993,1996,4,752,431,37,1367,164,1203,1,1865
14311,Interboro Mut Ind Ins Co,1993,1997,5,827,566,-9,1367,164,1203,1,1865
14311,Interboro Mut Ind Ins Co,1993,1998,6,758,633,-46,1367,164,1203,1,1865
14311,Interboro Mut Ind Ins Co,1993,1999,7,787,660,-10,1367,164,1203,1,1865
14311,Interboro Mut Ind Ins Co,1993,2000,8,772,666,-20,1367,164,1203,1,1865
14311,Interboro Mut Ind Ins Co,1993,2001,9,742,712,4,1367,164,1203,1,1865
14311,Interboro Mut Ind Ins Co,1993,2002,10,771,734,0,1367,164,1203,1,1865
14311,Interboro Mut Ind Ins Co,1994,1994,1,355,105,50,1069,167,902,1,1865
14311,Interboro Mut Ind Ins Co,1994,1995,2,522,215,51,1069,167,902,1,1865
14311,Interboro Mut Ind Ins Co,1994,1996,3,605,249,50,1069,167,902,1,1865
14311,Interboro Mut Ind Ins Co,1994,1997,4,595,349,27,1069,167,902,1,1865
14311,Interboro Mut Ind Ins Co,1994,1998,5,619,471,7,1069,167,902,1,1865
14311,Interboro Mut Ind Ins Co,1994,1999,6,614,511,4,1069,167,902,1,1865
14311,Interboro Mut Ind Ins Co,1994,2000,7,612,525,3,1069,167,902,1,1865
14311,Interboro Mut Ind Ins Co,1994,2001,8,573,545,3,1069,167,902,1,1865
14311,Interboro Mut Ind Ins Co,1994,2002,9,568,547,0,1069,167,902,1,1865
14311,Interboro Mut Ind Ins Co,1994,2003,10,555,548,2,1069,167,902,1,1865
14311,Interboro Mut Ind Ins Co,1995,1995,1,299,101,45,844,242,602,1,1865
14311,Interboro Mut Ind Ins Co,1995,1996,2,447,177,42,844,242,602,1,1865
14311,Interboro Mut Ind Ins Co,1995,1997,3,561,270,35,844,242,602,1,1865
14311,Interboro Mut Ind Ins Co,1995,1998,4,551,319,24,844,242,602,1,1865
14311,Interboro Mut Ind Ins Co,1995,1999,5,534,410,5,844,242,602,1,1865
14311,Interboro Mut Ind Ins Co,1995,2000,6,496,482,2,844,242,602,1,1865
14311,Interboro Mut Ind Ins Co,1995,2001,7,502,489,2,844,242,602,1,1865
14311,Interboro Mut Ind Ins Co,1995,2002,8,557,497,0,844,242,602,1,1865
14311,Interboro Mut Ind Ins Co,1995,2003,9,619,619,0,844,242,602,1,1865
14311,Interboro Mut Ind Ins Co,1995,2004,10,619,619,0,844,242,602,1,1865
14311,Interboro Mut Ind Ins Co,1996,1996,1,442,123,58,861,108,753,1,1865
14311,Interboro Mut Ind Ins Co,1996,1997,2,578,324,55,861,108,753,1,1865
14311,Interboro Mut Ind Ins Co,1996,1998,3,656,468,36,861,108,753,1,1865
14311,Interboro Mut Ind Ins Co,1996,1999,4,713,489,26,861,108,753,1,1865
14311,Interboro Mut Ind Ins Co,1996,2000,5,733,506,2,861,108,753,1,1865
14311,Interboro Mut Ind Ins Co,1996,2001,6,688,522,1,861,108,753,1,1865
14311,Interboro Mut Ind Ins Co,1996,2002,7,597,539,10,861,108,753,1,1865
14311,Interboro Mut Ind Ins Co,1996,2003,8,600,544,10,861,108,753,1,1865
14311,Interboro Mut Ind Ins Co,1996,2004,9,578,544,1,861,108,753,1,1865
14311,Interboro Mut Ind Ins Co,1996,2005,10,583,544,3,861,108,753,1,1865
14311,Interboro Mut Ind Ins Co,1997,1997,1,392,89,181,746,91,655,1,1865
14311,Interboro Mut Ind Ins Co,1997,1998,2,318,133,39,746,91,655,1,1865
14311,Interboro Mut Ind Ins Co,1997,1999,3,372,201,26,746,91,655,1,1865
14311,Interboro Mut Ind Ins Co,1997,2000,4,384,192,20,746,91,655,1,1865
14311,Interboro Mut Ind Ins Co,1997,2001,5,355,322,2,746,91,655,1,1865
14311,Interboro Mut Ind Ins Co,1997,2002,6,362,340,2,746,91,655,1,1865
14311,Interboro Mut Ind Ins Co,1997,2003,7,364,345,2,746,91,655,1,1865
14311,Interboro Mut Ind Ins Co,1997,2004,8,373,345,10,746,91,655,1,1865
14311,Interboro Mut Ind Ins Co,1997,2005,9,368,345,3,746,91,655,1,1865
14311,Interboro Mut Ind Ins Co,1997,2006,10,361,360,0,746,91,655,1,1865
14320,Distributors Ins Co,1988,1988,1,349,52,0,629,0,629,1,1064
14320,Distributors Ins Co,1988,1989,2,378,175,0,629,0,629,1,1064
14320,Distributors Ins Co,1988,1990,3,348,265,0,629,0,629,1,1064
14320,Distributors Ins Co,1988,1991,4,274,267,0,629,0,629,1,1064
14320,Distributors Ins Co,1988,1992,5,290,283,0,629,0,629,1,1064
14320,Distributors Ins Co,1988,1993,6,284,285,0,629,0,629,1,1064
14320,Distributors Ins Co,1988,1994,7,285,285,0,629,0,629,1,1064
14320,Distributors Ins Co,1988,1995,8,285,285,0,629,0,629,1,1064
14320,Distributors Ins Co,1988,1996,9,285,285,0,629,0,629,1,1064
14320,Distributors Ins Co,1988,1997,10,285,285,0,629,0,629,1,1064
14320,Distributors Ins Co,1989,1989,1,344,51,0,572,0,572,1,1064
14320,Distributors Ins Co,1989,1990,2,315,75,0,572,0,572,1,1064
14320,Distributors Ins Co,1989,1991,3,313,75,0,572,0,572,1,1064
14320,Distributors Ins Co,1989,1992,4,319,81,238,572,0,572,1,1064
14320,Distributors Ins Co,1989,1993,5,80,80,0,572,0,572,1,1064
14320,Distributors Ins Co,1989,1994,6,80,81,0,572,0,572,1,1064
14320,Distributors Ins Co,1989,1995,7,81,81,0,572,0,572,1,1064
14320,Distributors Ins Co,1989,1996,8,81,81,0,572,0,572,1,1064
14320,Distributors Ins Co,1989,1997,9,80,81,0,572,0,572,1,1064
14320,Distributors Ins Co,1989,1998,10,81,81,0,572,0,572,1,1064
14320,Distributors Ins Co,1990,1990,1,354,48,0,606,0,606,1,1064
14320,Distributors Ins Co,1990,1991,2,341,71,0,606,0,606,1,1064
14320,Distributors Ins Co,1990,1992,3,348,78,264,606,0,606,1,1064
14320,Distributors Ins Co,1990,1993,4,78,79,0,606,0,606,1,1064
14320,Distributors Ins Co,1990,1994,5,79,79,0,606,0,606,1,1064
14320,Distributors Ins Co,1990,1995,6,79,79,0,606,0,606,1,1064
14320,Distributors Ins Co,1990,1996,7,78,78,0,606,0,606,1,1064
14320,Distributors Ins Co,1990,1997,8,77,77,0,606,0,606,1,1064
14320,Distributors Ins Co,1990,1998,9,74,74,0,606,0,606,1,1064
14320,Distributors Ins Co,1990,1999,10,74,74,0,606,0,606,1,1064
14320,Distributors Ins Co,1991,1991,1,368,57,0,650,0,650,1,1064
14320,Distributors Ins Co,1991,1992,2,373,62,269,650,0,650,1,1064
14320,Distributors Ins Co,1991,1993,3,392,63,275,650,0,650,1,1064
14320,Distributors Ins Co,1991,1994,4,298,67,231,650,0,650,1,1064
14320,Distributors Ins Co,1991,1995,5,219,129,80,650,0,650,1,1064
14320,Distributors Ins Co,1991,1996,6,129,129,0,650,0,650,1,1064
14320,Distributors Ins Co,1991,1997,7,129,129,0,650,0,650,1,1064
14320,Distributors Ins Co,1991,1998,8,129,129,0,650,0,650,1,1064
14320,Distributors Ins Co,1991,1999,9,128,128,0,650,0,650,1,1064
14320,Distributors Ins Co,1991,2000,10,128,128,0,650,0,650,1,1064
14320,Distributors Ins Co,1992,1992,1,142,57,35,706,0,706,1,1064
14320,Distributors Ins Co,1992,1993,2,388,75,290,706,0,706,1,1064
14320,Distributors Ins Co,1992,1994,3,424,110,314,706,0,706,1,1064
14320,Distributors Ins Co,1992,1995,4,189,109,80,706,0,706,1,1064
14320,Distributors Ins Co,1992,1996,5,164,109,55,706,0,706,1,1064
14320,Distributors Ins Co,1992,1997,6,109,109,0,706,0,706,1,1064
14320,Distributors Ins Co,1992,1998,7,109,109,0,706,0,706,1,1064
14320,Distributors Ins Co,1992,1999,8,109,109,0,706,0,706,1,1064
14320,Distributors Ins Co,1992,2000,9,109,109,0,706,0,706,1,1064
14320,Distributors Ins Co,1992,2001,10,109,109,0,706,0,706,1,1064
14320,Distributors Ins Co,1993,1993,1,284,80,146,483,0,483,1,1064
14320,Distributors Ins Co,1993,1994,2,438,113,125,483,0,483,1,1064
14320,Distributors Ins Co,1993,1995,3,385,268,105,483,0,483,1,1064
14320,Distributors Ins Co,1993,1996,4,329,273,55,483,0,483,1,1064
14320,Distributors Ins Co,1993,1997,5,285,285,0,483,0,483,1,1064
14320,Distributors Ins Co,1993,1998,6,285,285,0,483,0,483,1,1064
14320,Distributors Ins Co,1993,1999,7,285,285,0,483,0,483,1,1064
14320,Distributors Ins Co,1993,2000,8,285,285,0,483,0,483,1,1064
14320,Distributors Ins Co,1993,2001,9,285,285,0,483,0,483,1,1064
14320,Distributors Ins Co,1993,2002,10,285,285,0,483,0,483,1,1064
14320,Distributors Ins Co,1994,1994,1,331,94,49,551,0,551,1,1064
14320,Distributors Ins Co,1994,1995,2,379,149,108,551,0,551,1,1064
14320,Distributors Ins Co,1994,1996,3,341,177,74,551,0,551,1,1064
14320,Distributors Ins Co,1994,1997,4,473,182,153,551,0,551,1,1064
14320,Distributors Ins Co,1994,1998,5,428,186,113,551,0,551,1,1064
14320,Distributors Ins Co,1994,1999,6,356,287,35,551,0,551,1,1064
14320,Distributors Ins Co,1994,2000,7,322,322,0,551,0,551,1,1064
14320,Distributors Ins Co,1994,2001,8,322,322,0,551,0,551,1,1064
14320,Distributors Ins Co,1994,2002,9,322,322,0,551,0,551,1,1064
14320,Distributors Ins Co,1994,2003,10,322,322,0,551,0,551,1,1064
14320,Distributors Ins Co,1995,1995,1,342,60,270,589,0,589,1,1064
14320,Distributors Ins Co,1995,1996,2,340,78,260,589,0,589,1,1064
14320,Distributors Ins Co,1995,1997,3,327,84,197,589,0,589,1,1064
14320,Distributors Ins Co,1995,1998,4,249,99,110,589,0,589,1,1064
14320,Distributors Ins Co,1995,1999,5,168,105,35,589,0,589,1,1064
14320,Distributors Ins Co,1995,2000,6,158,110,27,589,0,589,1,1064
14320,Distributors Ins Co,1995,2001,7,125,125,0,589,0,589,1,1064
14320,Distributors Ins Co,1995,2002,8,125,125,0,589,0,589,1,1064
14320,Distributors Ins Co,1995,2003,9,125,125,0,589,0,589,1,1064
14320,Distributors Ins Co,1995,2004,10,125,125,0,589,0,589,1,1064
14320,Distributors Ins Co,1996,1996,1,348,123,215,585,0,585,1,1064
14320,Distributors Ins Co,1996,1997,2,341,153,173,585,0,585,1,1064
14320,Distributors Ins Co,1996,1998,3,358,216,137,585,0,585,1,1064
14320,Distributors Ins Co,1996,1999,4,253,218,35,585,0,585,1,1064
14320,Distributors Ins Co,1996,2000,5,246,218,28,585,0,585,1,1064
14320,Distributors Ins Co,1996,2001,6,218,218,0,585,0,585,1,1064
14320,Distributors Ins Co,1996,2002,7,218,218,0,585,0,585,1,1064
14320,Distributors Ins Co,1996,2003,8,218,218,0,585,0,585,1,1064
14320,Distributors Ins Co,1996,2004,9,218,218,0,585,0,585,1,1064
14320,Distributors Ins Co,1996,2005,10,218,218,0,585,0,585,1,1064
14320,Distributors Ins Co,1997,1997,1,376,93,161,649,0,649,1,1064
14320,Distributors Ins Co,1997,1998,2,371,103,160,649,0,649,1,1064
14320,Distributors Ins Co,1997,1999,3,392,200,184,649,0,649,1,1064
14320,Distributors Ins Co,1997,2000,4,237,201,28,649,0,649,1,1064
14320,Distributors Ins Co,1997,2001,5,214,201,5,649,0,649,1,1064
14320,Distributors Ins Co,1997,2002,6,210,202,0,649,0,649,1,1064
14320,Distributors Ins Co,1997,2003,7,202,202,0,649,0,649,1,1064
14320,Distributors Ins Co,1997,2004,8,202,202,0,649,0,649,1,1064
14320,Distributors Ins Co,1997,2005,9,202,202,0,649,0,649,1,1064
14320,Distributors Ins Co,1997,2006,10,203,203,0,649,0,649,1,1064
14370,Lebanon Mut Ins Co,1988,1988,1,0,0,0,0,0,0,1,271
14370,Lebanon Mut Ins Co,1988,1989,2,0,0,0,0,0,0,1,271
14370,Lebanon Mut Ins Co,1988,1990,3,0,0,0,0,0,0,1,271
14370,Lebanon Mut Ins Co,1988,1991,4,0,0,0,0,0,0,1,271
14370,Lebanon Mut Ins Co,1988,1992,5,0,0,0,0,0,0,1,271
14370,Lebanon Mut Ins Co,1988,1993,6,0,0,0,0,0,0,1,271
14370,Lebanon Mut Ins Co,1988,1994,7,0,0,0,0,0,0,1,271
14370,Lebanon Mut Ins Co,1988,1995,8,0,0,0,0,0,0,1,271
14370,Lebanon Mut Ins Co,1988,1996,9,0,0,0,0,0,0,1,271
14370,Lebanon Mut Ins Co,1988,1997,10,0,0,0,0,0,0,1,271
14370,Lebanon Mut Ins Co,1989,1989,1,0,0,0,2,2,0,1,271
14370,Lebanon Mut Ins Co,1989,1990,2,8,0,0,2,2,0,1,271
14370,Lebanon Mut Ins Co,1989,1991,3,5,-1,0,2,2,0,1,271
14370,Lebanon Mut Ins Co,1989,1992,4,5,0,0,2,2,0,1,271
14370,Lebanon Mut Ins Co,1989,1993,5,5,0,0,2,2,0,1,271
14370,Lebanon Mut Ins Co,1989,1994,6,7,7,0,2,2,0,1,271
14370,Lebanon Mut Ins Co,1989,1995,7,7,7,0,2,2,0,1,271
14370,Lebanon Mut Ins Co,1989,1996,8,7,7,0,2,2,0,1,271
14370,Lebanon Mut Ins Co,1989,1997,9,7,7,0,2,2,0,1,271
14370,Lebanon Mut Ins Co,1989,1998,10,7,7,0,2,2,0,1,271
14370,Lebanon Mut Ins Co,1990,1990,1,5,1,2,21,15,6,1,271
14370,Lebanon Mut Ins Co,1990,1991,2,3,1,1,21,15,6,1,271
14370,Lebanon Mut Ins Co,1990,1992,3,3,2,1,21,15,6,1,271
14370,Lebanon Mut Ins Co,1990,1993,4,2,2,0,21,15,6,1,271
14370,Lebanon Mut Ins Co,1990,1994,5,2,2,0,21,15,6,1,271
14370,Lebanon Mut Ins Co,1990,1995,6,2,2,0,21,15,6,1,271
14370,Lebanon Mut Ins Co,1990,1996,7,2,2,0,21,15,6,1,271
14370,Lebanon Mut Ins Co,1990,1997,8,2,2,0,21,15,6,1,271
14370,Lebanon Mut Ins Co,1990,1998,9,2,2,0,21,15,6,1,271
14370,Lebanon Mut Ins Co,1990,1999,10,2,2,0,21,15,6,1,271
